fuel,measured,year,data
Petrolejski koks (1000 t),Sprememba zalog,2019,0.199
Petrolejski koks (1000 t),Transformacija,2019,
Petrolejski koks (1000 t),Uvoz,2019,70.346
Petrolejsko gorivo za reaktivne motorje (1000 t),Izvoz,2019,-264.576
Petrolejsko gorivo za reaktivne motorje (1000 t),Končna poraba - drugi porabniki,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Končna poraba - energetski sektor,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Končna poraba - gospodinjstva,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Končna poraba - promet,2019,26.444
Petrolejsko gorivo za reaktivne motorje (1000 t),"Končna poraba - promet, od tega železniški",2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Končna poraba - skupaj,2019,26.444
Petrolejsko gorivo za reaktivne motorje (1000 t),Kurilnost,2019,43540.000
Petrolejsko gorivo za reaktivne motorje (1000 t),Medn. pomorska skladišča,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Neenergetska raba,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Oskrba - skupaj,2019,26.444
Petrolejsko gorivo za reaktivne motorje (1000 t),Proizvodnja,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Sprememba zalog,2019,-18.018
Petrolejsko gorivo za reaktivne motorje (1000 t),Transformacija,2019,
Petrolejsko gorivo za reaktivne motorje (1000 t),Uvoz,2019,309.038
Utekočinjen naftni plin (UNP)  (1000 t),Izvoz,2019,-6.915
Utekočinjen naftni plin (UNP)  (1000 t),Končna poraba - drugi porabniki,2019,28.415
Utekočinjen naftni plin (UNP)  (1000 t),Končna poraba - energetski sektor,2019,0.009
Utekočinjen naftni plin (UNP)  (1000 t),Končna poraba - gospodinjstva,2019,24.792
Utekočinjen naftni plin (UNP)  (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2019,
Utekočinjen naftni plin (UNP)  (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2019,20.699
Utekočinjen naftni plin (UNP)  (1000 t),Končna poraba - promet,2019,12.939
Utekočinjen naftni plin (UNP)  (1000 t),"Končna poraba - promet, od tega železniški",2019,
Utekočinjen naftni plin (UNP)  (1000 t),Končna poraba - skupaj,2019,90.723
Utekočinjen naftni plin (UNP)  (1000 t),Kurilnost,2019,46050.000
Utekočinjen naftni plin (UNP)  (1000 t),Medn. pomorska skladišča,2019,
Utekočinjen naftni plin (UNP)  (1000 t),Neenergetska raba,2019,3.869
Utekočinjen naftni plin (UNP)  (1000 t),Oskrba - skupaj,2019,94.032
Utekočinjen naftni plin (UNP)  (1000 t),Proizvodnja,2019,
Utekočinjen naftni plin (UNP)  (1000 t),Sprememba zalog,2019,-2.232
Utekočinjen naftni plin (UNP)  (1000 t),Transformacija,2019,3.309
Utekočinjen naftni plin (UNP)  (1000 t),Uvoz,2019,103.179
Uvoženi lignit (1000 t),Izvoz,2019,
Uvoženi lignit (1000 t),Končna poraba - drugi porabniki,2019,
Uvoženi lignit (1000 t),Končna poraba - energetski sektor,2019,
Uvoženi lignit (1000 t),Končna poraba - gospodinjstva,2019,
Uvoženi lignit (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2019,
Uvoženi lignit (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2019,
Uvoženi lignit (1000 t),Končna poraba - promet,2019,
Uvoženi lignit (1000 t),"Končna poraba - promet, od tega železniški",2019,
Uvoženi lignit (1000 t),Končna poraba - skupaj,2019,
Uvoženi lignit (1000 t),Kurilnost,2019,
Uvoženi lignit (1000 t),Medn. pomorska skladišča,2019,
Uvoženi lignit (1000 t),Neenergetska raba,2019,
Uvoženi lignit (1000 t),Oskrba - skupaj,2019,
Uvoženi lignit (1000 t),Proizvodnja,2019,
Uvoženi lignit (1000 t),Sprememba zalog,2019,
Uvoženi lignit (1000 t),Transformacija,2019,
Uvoženi lignit (1000 t),Uvoz,2019,
Uvoženi rjavi premog (1000 t),Izvoz,2019,
Uvoženi rjavi premog (1000 t),Končna poraba - drugi porabniki,2019,
Uvoženi rjavi premog (1000 t),Končna poraba - energetski sektor,2019,
Uvoženi rjavi premog (1000 t),Končna poraba - gospodinjstva,2019,0.150
Uvoženi rjavi premog (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2019,
Uvoženi rjavi premog (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2019,50.994
Uvoženi rjavi premog (1000 t),Končna poraba - promet,2019,0.231
Uvoženi rjavi premog (1000 t),"Končna poraba - promet, od tega železniški",2019,0.231
Uvoženi rjavi premog (1000 t),Končna poraba - skupaj,2019,51.375
Uvoženi rjavi premog (1000 t),Kurilnost,2019,18580.000
Uvoženi rjavi premog (1000 t),Medn. pomorska skladišča,2019,
Uvoženi rjavi premog (1000 t),Neenergetska raba,2019,
Uvoženi rjavi premog (1000 t),Oskrba - skupaj,2019,340.542
Uvoženi rjavi premog (1000 t),Proizvodnja,2019,
Uvoženi rjavi premog (1000 t),Sprememba zalog,2019,-77.579
Uvoženi rjavi premog (1000 t),Transformacija,2019,289.167
Uvoženi rjavi premog (1000 t),Uvoz,2019,418.121
White spirit (1000 t),Izvoz,2019,-0.050
White spirit (1000 t),Končna poraba - drugi porabniki,2019,
White spirit (1000 t),Končna poraba - energetski sektor,2019,
White spirit (1000 t),Končna poraba - gospodinjstva,2019,
White spirit (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2019,
White spirit (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2019,
White spirit (1000 t),Končna poraba - promet,2019,
White spirit (1000 t),"Končna poraba - promet, od tega železniški",2019,
White spirit (1000 t),Končna poraba - skupaj,2019,1.984
White spirit (1000 t),Kurilnost,2019,43600.000
White spirit (1000 t),Medn. pomorska skladišča,2019,
White spirit (1000 t),Neenergetska raba,2019,1.984
White spirit (1000 t),Oskrba - skupaj,2019,1.984
White spirit (1000 t),Proizvodnja,2019,
White spirit (1000 t),Sprememba zalog,2019,0.023
White spirit (1000 t),Transformacija,2019,
White spirit (1000 t),Uvoz,2019,2.011
Zemeljski plin (mio Sm3),Izvoz,2019,-2.010
Zemeljski plin (mio Sm3),Končna poraba - drugi porabniki,2019,36.342
Zemeljski plin (mio Sm3),Končna poraba - energetski sektor,2019,1.103
Zemeljski plin (mio Sm3),Končna poraba - gospodinjstva,2019,129.912
Zemeljski plin (mio Sm3),Končna poraba - kmetijstvo in gozdarstvo,2019,
Zemeljski plin (mio Sm3),Končna poraba - predelovalne dejavnosti in gradbeništvo,2019,555.164
Zemeljski plin (mio Sm3),Končna poraba - promet,2019,5.427
Zemeljski plin (mio Sm3),"Končna poraba - promet, od tega železniški",2019,
Zemeljski plin (mio Sm3),Končna poraba - skupaj,2019,734.888
Zemeljski plin (mio Sm3),Kurilnost,2019,34076.000
Zemeljski plin (mio Sm3),Medn. pomorska skladišča,2019,
Zemeljski plin (mio Sm3),Neenergetska raba,2019,6.940
Zemeljski plin (mio Sm3),Oskrba - skupaj,2019,903.607
Zemeljski plin (mio Sm3),Proizvodnja,2019,6.917
Zemeljski plin (mio Sm3),Sprememba zalog,2019,
Zemeljski plin (mio Sm3),Transformacija,2019,168.719
Zemeljski plin (mio Sm3),Uvoz,2019,898.700
Črni premog in antracit (1000 t),Izvoz,2019,-2.165
Črni premog in antracit (1000 t),Končna poraba - drugi porabniki,2019,
Črni premog in antracit (1000 t),Končna poraba - energetski sektor,2019,
Črni premog in antracit (1000 t),Končna poraba - gospodinjstva,2019,
Črni premog in antracit (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2019,
Črni premog in antracit (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2019,3.194
Črni premog in antracit (1000 t),Končna poraba - promet,2019,
Črni premog in antracit (1000 t),"Končna poraba - promet, od tega železniški",2019,
Črni premog in antracit (1000 t),Končna poraba - skupaj,2019,6.498
Črni premog in antracit (1000 t),Kurilnost,2019,27088.000
Črni premog in antracit (1000 t),Medn. pomorska skladišča,2019,
Črni premog in antracit (1000 t),Neenergetska raba,2019,3.304
Črni premog in antracit (1000 t),Oskrba - skupaj,2019,11.004
Črni premog in antracit (1000 t),Proizvodnja,2019,
Črni premog in antracit (1000 t),Sprememba zalog,2019,0.465
Črni premog in antracit (1000 t),Transformacija,2019,4.506
Črni premog in antracit (1000 t),Uvoz,2019,12.704
Biobencin (1000 t),Izvoz,2020,-0.536
Biobencin (1000 t),Končna poraba - drugi porabniki,2020,
Biobencin (1000 t),Končna poraba - energetski sektor,2020,
Biobencin (1000 t),Končna poraba - gospodinjstva,2020,
Biobencin (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Biobencin (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,
Biobencin (1000 t),Končna poraba - promet,2020,12.731
Biobencin (1000 t),"Končna poraba - promet, od tega železniški",2020,
Biobencin (1000 t),Končna poraba - skupaj,2020,12.731
Biobencin (1000 t),Kurilnost,2020,26449.000
Biobencin (1000 t),Medn. pomorska skladišča,2020,
Biobencin (1000 t),Neenergetska raba,2020,
Biobencin (1000 t),Oskrba - skupaj,2020,12.731
Biobencin (1000 t),Proizvodnja,2020,
Biobencin (1000 t),Sprememba zalog,2020,-1.064
Biobencin (1000 t),Transformacija,2020,
Biobencin (1000 t),Uvoz,2020,14.331
Biodizelsko gorivo (1000 t),Izvoz,2020,-23.085
Biodizelsko gorivo (1000 t),Končna poraba - drugi porabniki,2020,
Biodizelsko gorivo (1000 t),Končna poraba - energetski sektor,2020,
Biodizelsko gorivo (1000 t),Končna poraba - gospodinjstva,2020,
Biodizelsko gorivo (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Biodizelsko gorivo (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,
Biodizelsko gorivo (1000 t),Končna poraba - promet,2020,95.930
Biodizelsko gorivo (1000 t),"Končna poraba - promet, od tega železniški",2020,
Biodizelsko gorivo (1000 t),Končna poraba - skupaj,2020,95.930
Biodizelsko gorivo (1000 t),Kurilnost,2020,37205.000
Biodizelsko gorivo (1000 t),Medn. pomorska skladišča,2020,
Biodizelsko gorivo (1000 t),Neenergetska raba,2020,
Biodizelsko gorivo (1000 t),Oskrba - skupaj,2020,97.714
Biodizelsko gorivo (1000 t),Proizvodnja,2020,
Biodizelsko gorivo (1000 t),Sprememba zalog,2020,-0.382
Biodizelsko gorivo (1000 t),Transformacija,2020,1.784
Biodizelsko gorivo (1000 t),Uvoz,2020,121.181
Dizelsko gorivo (1000 t),Izvoz,2020,-1133.261
Dizelsko gorivo (1000 t),Končna poraba - drugi porabniki,2020,
Dizelsko gorivo (1000 t),Končna poraba - energetski sektor,2020,0.634
Dizelsko gorivo (1000 t),Končna poraba - gospodinjstva,2020,
Dizelsko gorivo (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,62.527
Dizelsko gorivo (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,28.277
Dizelsko gorivo (1000 t),Končna poraba - promet,2020,1117.422
Dizelsko gorivo (1000 t),"Končna poraba - promet, od tega železniški",2020,5.419
Dizelsko gorivo (1000 t),Končna poraba - skupaj,2020,1208.860
Dizelsko gorivo (1000 t),Kurilnost,2020,42600.000
Dizelsko gorivo (1000 t),Medn. pomorska skladišča,2020,-8.869
Dizelsko gorivo (1000 t),Neenergetska raba,2020,
Dizelsko gorivo (1000 t),Oskrba - skupaj,2020,1208.860
Dizelsko gorivo (1000 t),Proizvodnja,2020,
Dizelsko gorivo (1000 t),Sprememba zalog,2020,49.740
Dizelsko gorivo (1000 t),Transformacija,2020,
Dizelsko gorivo (1000 t),Uvoz,2020,2301.250
Domači lignit (1000 t),Izvoz,2020,
Domači lignit (1000 t),Končna poraba - drugi porabniki,2020,
Domači lignit (1000 t),Končna poraba - energetski sektor,2020,
Domači lignit (1000 t),Končna poraba - gospodinjstva,2020,
Domači lignit (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Domači lignit (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,
Domači lignit (1000 t),Končna poraba - promet,2020,
Domači lignit (1000 t),"Končna poraba - promet, od tega železniški",2020,
Domači lignit (1000 t),Končna poraba - skupaj,2020,
Domači lignit (1000 t),Kurilnost,2020,11413.000
Domači lignit (1000 t),Medn. pomorska skladišča,2020,
Domači lignit (1000 t),Neenergetska raba,2020,
Domači lignit (1000 t),Oskrba - skupaj,2020,3147.531
Domači lignit (1000 t),Proizvodnja,2020,3174.567
Domači lignit (1000 t),Sprememba zalog,2020,-27.036
Domači lignit (1000 t),Transformacija,2020,3147.531
Domači lignit (1000 t),Uvoz,2020,
Domači rjavi premog (1000 t),Izvoz,2020,
Domači rjavi premog (1000 t),Končna poraba - drugi porabniki,2020,
Domači rjavi premog (1000 t),Končna poraba - energetski sektor,2020,
Domači rjavi premog (1000 t),Končna poraba - gospodinjstva,2020,
Domači rjavi premog (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Domači rjavi premog (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,
Domači rjavi premog (1000 t),Končna poraba - promet,2020,
Domači rjavi premog (1000 t),"Končna poraba - promet, od tega železniški",2020,
Domači rjavi premog (1000 t),Končna poraba - skupaj,2020,
Domači rjavi premog (1000 t),Kurilnost,2020,
Domači rjavi premog (1000 t),Medn. pomorska skladišča,2020,
Domači rjavi premog (1000 t),Neenergetska raba,2020,
Domači rjavi premog (1000 t),Oskrba - skupaj,2020,
Domači rjavi premog (1000 t),Proizvodnja,2020,
Domači rjavi premog (1000 t),Sprememba zalog,2020,
Domači rjavi premog (1000 t),Transformacija,2020,
Domači rjavi premog (1000 t),Uvoz,2020,
Ekstra lahko kurilno olje (1000 t),Izvoz,2020,-109.732
Ekstra lahko kurilno olje (1000 t),Končna poraba - drugi porabniki,2020,66.328
Ekstra lahko kurilno olje (1000 t),Končna poraba - energetski sektor,2020,0.069
Ekstra lahko kurilno olje (1000 t),Končna poraba - gospodinjstva,2020,104.866
Ekstra lahko kurilno olje (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Ekstra lahko kurilno olje (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,12.506
Ekstra lahko kurilno olje (1000 t),Končna poraba - promet,2020,
Ekstra lahko kurilno olje (1000 t),"Končna poraba - promet, od tega železniški",2020,
Ekstra lahko kurilno olje (1000 t),Končna poraba - skupaj,2020,183.784
Ekstra lahko kurilno olje (1000 t),Kurilnost,2020,42600.000
Ekstra lahko kurilno olje (1000 t),Medn. pomorska skladišča,2020,
Ekstra lahko kurilno olje (1000 t),Neenergetska raba,2020,0.015
Ekstra lahko kurilno olje (1000 t),Oskrba - skupaj,2020,185.607
Ekstra lahko kurilno olje (1000 t),Proizvodnja,2020,
Ekstra lahko kurilno olje (1000 t),Sprememba zalog,2020,-3.054
Ekstra lahko kurilno olje (1000 t),Transformacija,2020,1.823
Ekstra lahko kurilno olje (1000 t),Uvoz,2020,298.393
Koks (1000 t),Izvoz,2020,
Koks (1000 t),Končna poraba - drugi porabniki,2020,
Koks (1000 t),Končna poraba - energetski sektor,2020,
Koks (1000 t),Končna poraba - gospodinjstva,2020,
Koks (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Koks (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,22.109
Koks (1000 t),Končna poraba - promet,2020,
Koks (1000 t),"Končna poraba - promet, od tega železniški",2020,
Koks (1000 t),Končna poraba - skupaj,2020,28.052
Koks (1000 t),Kurilnost,2020,29906.000
Koks (1000 t),Medn. pomorska skladišča,2020,
Koks (1000 t),Neenergetska raba,2020,5.943
Koks (1000 t),Oskrba - skupaj,2020,28.052
Koks (1000 t),Proizvodnja,2020,
Koks (1000 t),Sprememba zalog,2020,0.459
Koks (1000 t),Transformacija,2020,
Koks (1000 t),Uvoz,2020,27.593
Kurilno olje (1000 t),Izvoz,2020,-315.325
Kurilno olje (1000 t),Končna poraba - drugi porabniki,2020,
Kurilno olje (1000 t),Končna poraba - energetski sektor,2020,
Kurilno olje (1000 t),Končna poraba - gospodinjstva,2020,
Kurilno olje (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Kurilno olje (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,
Kurilno olje (1000 t),Končna poraba - promet,2020,
Kurilno olje (1000 t),"Končna poraba - promet, od tega železniški",2020,
Kurilno olje (1000 t),Končna poraba - skupaj,2020,
Kurilno olje (1000 t),Kurilnost,2020,39700.000
Kurilno olje (1000 t),Medn. pomorska skladišča,2020,-110.293
Kurilno olje (1000 t),Neenergetska raba,2020,
Kurilno olje (1000 t),Oskrba - skupaj,2020,
Kurilno olje (1000 t),Proizvodnja,2020,
Kurilno olje (1000 t),Sprememba zalog,2020,0.000
Kurilno olje (1000 t),Transformacija,2020,
Kurilno olje (1000 t),Uvoz,2020,425.618
Neosvinčen motorni bencin 95 (1000 t),Izvoz,2020,-228.038
Neosvinčen motorni bencin 95 (1000 t),Končna poraba - drugi porabniki,2020,
Neosvinčen motorni bencin 95 (1000 t),Končna poraba - energetski sektor,2020,
Neosvinčen motorni bencin 95 (1000 t),Končna poraba - gospodinjstva,2020,
Neosvinčen motorni bencin 95 (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,4.352
Neosvinčen motorni bencin 95 (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,0.227
Neosvinčen motorni bencin 95 (1000 t),Končna poraba - promet,2020,284.006
Neosvinčen motorni bencin 95 (1000 t),"Končna poraba - promet, od tega železniški",2020,
Neosvinčen motorni bencin 95 (1000 t),Končna poraba - skupaj,2020,288.585
Neosvinčen motorni bencin 95 (1000 t),Kurilnost,2020,43850.000
Neosvinčen motorni bencin 95 (1000 t),Medn. pomorska skladišča,2020,
Neosvinčen motorni bencin 95 (1000 t),Neenergetska raba,2020,
Neosvinčen motorni bencin 95 (1000 t),Oskrba - skupaj,2020,288.585
Neosvinčen motorni bencin 95 (1000 t),Proizvodnja,2020,
Neosvinčen motorni bencin 95 (1000 t),Sprememba zalog,2020,-14.175
Neosvinčen motorni bencin 95 (1000 t),Transformacija,2020,
Neosvinčen motorni bencin 95 (1000 t),Uvoz,2020,530.798
Neosvinčen motorni bencin 98 (1000 t),Izvoz,2020,-3.642
Neosvinčen motorni bencin 98 (1000 t),Končna poraba - drugi porabniki,2020,
Neosvinčen motorni bencin 98 (1000 t),Končna poraba - energetski sektor,2020,
Neosvinčen motorni bencin 98 (1000 t),Končna poraba - gospodinjstva,2020,
Neosvinčen motorni bencin 98 (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Neosvinčen motorni bencin 98 (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,0.011
Neosvinčen motorni bencin 98 (1000 t),Končna poraba - promet,2020,23.364
Neosvinčen motorni bencin 98 (1000 t),"Končna poraba - promet, od tega železniški",2020,
Neosvinčen motorni bencin 98 (1000 t),Končna poraba - skupaj,2020,23.375
Neosvinčen motorni bencin 98 (1000 t),Kurilnost,2020,43850.000
Neosvinčen motorni bencin 98 (1000 t),Medn. pomorska skladišča,2020,
Neosvinčen motorni bencin 98 (1000 t),Neenergetska raba,2020,
Neosvinčen motorni bencin 98 (1000 t),Oskrba - skupaj,2020,23.375
Neosvinčen motorni bencin 98 (1000 t),Proizvodnja,2020,
Neosvinčen motorni bencin 98 (1000 t),Sprememba zalog,2020,1.000
Neosvinčen motorni bencin 98 (1000 t),Transformacija,2020,
Neosvinčen motorni bencin 98 (1000 t),Uvoz,2020,26.017
Petrolejski koks (1000 t),Izvoz,2020,-2.022
Petrolejski koks (1000 t),Končna poraba - drugi porabniki,2020,
Petrolejski koks (1000 t),Končna poraba - energetski sektor,2020,
Petrolejski koks (1000 t),Končna poraba - gospodinjstva,2020,
Petrolejski koks (1000 t),Končna poraba - kmetijstvo in gozdarstvo,2020,
Petrolejski koks (1000 t),Končna poraba - predelovalne dejavnosti in gradbeništvo,2020,42.536
Petrolejski koks (1000 t),Končna poraba - promet,2020,
Petrolejski koks (1000 t),"Končna poraba - promet, od tega železniški",2020,
Petrolejski koks (1000 t),Končna poraba - skupaj,2020,66.051
Petrolejski koks (1000 t),Kurilnost,2020,32117.000
Petrolejski koks (1000 t),Medn. pomorska skladišča,2020,
Petrolejski koks (1000 t),Neenergetska raba,2020,23.515
Petrolejski koks (1000 t),Oskrba - skupaj,2020,66.051
Petrolejski koks (1000 t),Proizvodnja,2020,
Petrolejski koks (1000 t),Sprememba zalog,2020,0.310
