Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
310,275.02031296950116,282.53712334825,275.62352979052196,279.6179002475389,280.7610497107873,276.63903473235746,278.57106839693506,280.8732722355769,275.120119311434,274.60929250193163,281.54312044360256,277.21215887384096,277.7488141741071,280.232416621058,279.8642369085179,275.3060880667997,283.306154467684,279.02835384830007,277.69415193774324,281.00464414938904,277.7111402798048,281.27535328847586,284.6720304943266,277.56073925870675,279.4812823285113,281.3019065996666,281.7867492005065,282.8226563170716,279.2304145337898,280.9786250634944,282.5569395407652,280.77684820266,277.0040236253004,276.94054661565644,279.8324430696257,282.4297827416724,282.7594172998226,277.03123949211596,278.81964714972526,273.8026449461996,278.6838852878892,277.35305473132007,279.60410876151843,279.80826409308463,279.4518538813888,277.3481760549021,277.605960831974,273.55853662735376,280.9748320527129,276.0402664352249,278.94657747038116,281.47100137004924,282.6045165568481,282.6106651222313,276.54235079698947,282.6691746973729,282.0638739617316,278.911381871709,281.7616463126717,282.14949242448625,278.6576618571858,276.77327608101535,279.4087145459521,281.3097916487809,282.3743726569654,278.1644873985877,279.1343160217061,284.30945886185754,277.2933349609375,282.7369534558865,282.911621540894,281.03238764612667,282.9428923330901,285.17399435078266,281.94078158982944,278.9847158355153,280.97951040861807,285.0499220628005,282.76303279443533,281.17543482518454,280.63428382733804,282.62998353168643,
311,275.1455907577123,281.8835803580371,275.36063002142714,278.21600509475877,279.5230316050323,276.7522588597112,278.59699906010326,279.7308985671717,275.16152451064556,274.47122538919416,282.42207263764874,276.6351122733874,277.9051971994477,280.2669372558594,280.68152805649754,275.4827182196872,283.1665856218163,279.38653575631724,277.323484315977,280.2679279033954,277.94826566256006,281.7375965607472,284.3543281974373,277.2074927026099,278.7730185260703,281.79336916745365,281.8805445856227,282.2728268130795,279.558357322609,280.33717474745305,283.02064665071254,280.5369665124914,277.28788416376915,276.6263688195756,279.0016145252046,282.6895694942265,282.8358718816178,276.407722556984,278.73847128620076,274.37701047121817,277.1595009604653,278.08155716557206,279.27981936276615,280.6549070029905,280.5060478461968,277.03981224870506,277.61640030298474,273.10811908428485,279.9008587847699,275.4147602682149,278.7723450154175,280.8129542983059,282.3773878607558,282.58527405008726,276.6915749350747,282.18441705389336,282.7095729282924,278.6393269409627,280.6665339766841,281.46470614143345,278.2515758472485,276.2455192817436,279.10843856867416,279.8283939571171,281.97859946450035,279.0590612390539,278.5576032142499,283.68840267195367,277.95524457435465,282.1967144082317,282.9602737147293,280.7133996984461,282.0946679866357,285.66455044589196,282.8637943477421,278.6884663899739,280.65199531303654,284.5666251269889,281.6903554615957,280.13179401774977,280.0816033331903,282.1621698512262,
312,275.4672388768458,280.85202059902986,274.7784056052183,277.16812424432663,278.11572120303197,276.1426937117244,278.76095413375685,278.8498148376688,275.53558673788774,275.12331337282507,283.55846139537545,276.2054242144574,277.843752012148,280.361588139237,281.18270225664634,275.9501039833376,283.15440553099245,279.6197462815505,276.79204942193223,279.6548117613181,278.3226404434595,281.9605401007684,284.3297569638206,277.03309178614353,278.45702700213195,281.21326957954153,281.45313282502,281.8138874878377,279.7272437238868,279.48643789885244,283.1744395944225,280.73796154203865,277.2673779162732,276.57153700384896,278.4691859654018,282.8266787127261,282.43116475199605,275.77359679505065,278.64337806561923,274.2222391764323,275.89196341378346,278.9426090673649,278.7413959433307,281.23886767935835,280.3607276106055,277.4783325195312,277.7874299772493,273.164298927391,278.64975411551336,275.0359158358731,277.5874325259701,280.83689449994995,281.88863554454986,282.1347982665121,277.55810144445394,282.49324577806635,283.5103988926926,277.93526841607286,279.93509961921217,280.6544442089486,277.9090343656994,276.2113060584435,278.5315988841074,278.79354377718636,281.434075994806,279.4203976362179,278.2144687079685,283.10706382444056,278.44435516469207,281.8112657707689,281.99433166727476,280.4360044150999,281.75331926171157,285.65532295869815,283.2949404314761,278.75680664956786,280.3753562619835,284.3464826087812,280.80054683475703,279.27471174861915,279.4260972690233,281.72252780788546,
313,275.8608786334921,279.39786571460763,274.8238211271963,276.25951801900896,276.99259719569164,275.33949218302854,279.3617847708118,277.97623485523263,275.91155502822375,276.4148782024453,284.56756390582075,275.9959973904676,277.43637152032534,280.7104014861278,281.4400506211724,276.38697116278905,282.8568547846196,279.88210288246904,276.744147667518,279.06430389068936,278.808120783432,282.0521236880795,284.34100174117873,276.9061047899854,278.3739787230998,280.27672490270146,280.5297651465559,281.3853425525483,280.5784287225632,279.17094862941417,283.221689860026,280.1569515689389,276.4592524378291,276.7410593556833,277.9928330641526,282.6719384944482,282.2503927042196,275.17637595152246,278.24858367137415,273.8819367684724,274.973634936434,279.31236216786147,278.01625893840855,281.3445311605712,279.4944295918112,277.9236387595152,278.19292575710426,273.60177344018285,277.634290310926,275.142822153839,277.28190137702467,280.3662809155363,281.01766800094435,281.4241328536373,278.54150860126197,283.0751241048177,284.3383326268458,277.6438956348014,279.2917009849688,280.5490257626488,277.6055086576021,276.71092587425596,277.93041086720893,278.2998975816664,280.57459155631153,279.59239716582243,277.99925427559094,282.4109433352292,278.33446751409394,281.57996645078555,280.5440080244462,280.3995915786687,281.5020415477263,285.28380341582243,283.54547152676423,278.1034400576637,279.9939680274153,284.38151611775265,280.119147220374,278.64083616375484,279.32108225839914,281.5895892132769,
314,276.28314119555574,277.7452661982386,275.15421705979566,275.36673621991616,275.9963112855569,274.5078413407881,280.323973379729,276.719239510896,276.3643788767385,277.82313129578756,284.65504092261904,275.438726963141,276.88870529901413,280.8735086629679,281.3673407586066,276.70827263353505,281.9717227251101,280.38554175520113,277.10971326443735,279.35819576948114,279.59270726018775,281.83353533063615,283.8631853376116,276.5032764476734,277.75392380040205,279.16300030942364,279.98270704108717,280.71914583422756,282.25204478952037,279.426281380566,282.61380485562614,279.7391850398137,275.5953618423406,277.1832287687085,277.80395865527703,282.509511535421,281.96213864057495,274.7222927219265,277.80661905030195,273.86041695731024,274.6089660868103,280.64615125271865,276.9203893640539,280.47652628133585,278.5719693920988,277.8595015417525,279.2100234258743,274.31830862415575,276.80499278756724,275.60579561226535,277.8197051666595,279.4650174654447,279.4406264308608,280.7367391621236,279.14487052051135,283.54835549379004,283.63933733706074,277.5250288855025,278.3949416164077,280.90653416001317,277.26411365327374,278.0272684062357,277.5010550362723,277.9921659253019,279.7762543954255,279.41385480161114,277.9166983021048,281.87315586635043,278.637949737437,281.6961900201036,279.2850531833076,280.9669731615227,281.5816201010903,284.8231072617974,283.54296215462597,276.5180430429759,279.54789683583016,284.2799592070527,279.75240339900984,278.43708326179024,279.4343562423091,281.6229640415737,
315,275.5856517749828,276.6105817298749,275.75859611986317,274.4575724060282,275.16265578497024,274.6081819080171,280.9261794317336,275.9030388353508,276.4032530173277,278.99765092898633,284.093999282781,274.5630386967362,276.3329186072716,281.0473467369219,281.20578528323887,276.6934318123283,281.10527714879515,280.59935338505886,277.4749528933794,279.55433190873254,280.02543008545814,281.34874158027844,283.6477904826293,276.2847573975503,276.7383839813344,277.7060132148938,279.876964080028,279.6605107234074,283.8699517442193,280.37971166813327,281.77335030691967,279.99348332331726,276.2466447431962,277.8671737503219,277.6841160141941,282.12011830536,280.99530230511675,274.4754270895934,277.73436538640397,273.2448363810668,274.8918002062228,281.61149233863466,275.54688763181804,279.2025372292096,278.0944341303228,278.1460731143043,279.7182148804158,274.85651853233026,276.21515060257127,276.0391578534584,278.625500130566,278.6631625109103,277.7686277955443,280.7327215732672,279.33332528474125,283.75599206498254,282.37165044428224,277.3419745029547,277.80783908271087,281.6017286139966,276.8479423103751,279.95760337075035,277.165297176375,277.8722270364726,279.0008568396935,279.8377210456373,277.5962655203683,281.3855493566492,279.19277652279357,281.89578951322113,278.20272458254635,281.15516109256953,281.2525633647765,284.4644727322644,283.330319694547,275.8767579466432,279.105485741472,283.9702615702982,279.42006462572255,278.52276432470524,279.2894335177355,281.63240828182234,
316,274.4812625423893,275.6610764723558,275.5083287277501,273.68368887988635,274.684817918491,275.1008154341589,281.6127791072859,275.6962200905377,276.56222578894085,279.5060617076608,283.27183404160945,273.99886514852335,276.0343070117545,280.6574525937929,280.57407834678344,276.9049299191206,280.4206899566091,280.7439287905291,277.8197055020175,279.5384354923234,280.3839331546546,280.893559829656,283.5736581432077,276.84443066495675,275.18596551357166,276.61205730508095,280.2394040285886,278.30078493893797,284.69097878033426,280.8941446940104,280.9005737304687,279.8495124565376,276.9420821081588,278.76075582539204,277.374513507326,281.7806394248655,280.69321394141343,274.3588677151299,277.3389106722542,273.01280586885446,275.17382499499195,281.54895231924655,274.02403320759646,277.7726840623569,277.14770396026495,279.0278790931562,279.4549077631353,275.3332782228351,275.914548433744,276.3130590417883,278.7879144577753,278.0876026642628,276.6378227485405,280.6274230733459,280.0022998851734,283.6772968445942,281.2008843614068,277.3694074581831,277.14778902941134,282.1839801942035,275.5840639666323,281.960691906157,276.9545461354238,277.78377323360235,278.72100662399123,280.0990202627776,276.8816296923291,280.9645259424007,279.96141180799987,282.33372011289487,277.08829998533366,281.08753916981453,280.4197007622911,284.3189293718163,282.9381864778288,275.3392167423234,278.459956242488,283.50306125962254,279.5658794025798,278.6284111498039,279.31687530405793,281.7578891851963,
317,273.6950438782409,274.97493858477134,275.19740792857857,272.9394739171961,274.2407574216961,275.27414264609087,281.74259574247367,275.93982000665346,276.89217860183436,279.6859387967176,282.27464355915896,273.66002199501344,276.0298444028302,279.5503328763522,279.6106986580314,277.36746897714914,279.6808200039706,280.87688415303774,277.9916246574877,279.6714409349602,280.23689823360235,279.7006602304759,284.3404579022865,277.5675573104467,273.6498282296317,275.62705798026843,280.8495519169958,277.0867572267413,284.60009329659596,280.6237052945427,279.74167518475986,278.95116326747797,277.71349773476845,280.0647665729453,276.99173867920814,281.5026385967548,280.16155905251975,274.20936131739353,276.52991147443055,273.48838208097237,275.4513439136547,280.57591230790695,273.0298147795402,276.2825752230354,275.61005175244674,279.59401549175107,278.90945199819714,275.6977066207718,275.5469231797662,276.7820894010774,278.7328755025898,278.87515515896865,275.770755977421,280.5539121523008,280.96905629364124,284.06452813340627,280.1185999161157,276.8706510774382,276.48545910063245,282.6190748948317,275.18568347749255,283.81886811308806,276.8326969356327,277.62279535649895,279.0106985909598,280.44320343352933,276.13142199394025,280.4615669669686,280.6514606405963,282.8724714006696,275.9614995600103,280.9813144110934,279.69503325857085,284.3818074320699,282.80590205489494,275.2540046216804,278.0360438308436,282.9074193933508,279.7715687734303,278.89486426049535,279.3625300480769,281.5079091948904,
318,273.2308875003577,274.53693208240327,274.92747916756093,272.5390419313759,274.3735107869019,275.0462212754693,280.76110437414144,276.5517945900941,277.34881882440476,280.0777090442923,281.2526627425309,273.530019124349,275.4928436838227,278.4762042258685,278.4700056921431,277.40790107922675,279.0867774600074,281.00025945530706,278.02134531321536,279.7549622923463,279.7752626300295,278.24956202245016,284.02059332879037,278.2282543811169,272.45001958490724,274.57209738706933,280.6741493979653,276.2253994784512,284.1894847604381,280.01114461710165,279.00549785907447,278.8863751198346,278.0189212337955,281.2762103517413,276.5768032423306,280.8346975696829,279.06988212389825,274.31035996880723,276.6478723099817,274.04317857232286,275.4898792308765,279.35488276778557,272.3609666090745,275.0596408494663,273.6709247072101,279.99532689803686,278.3560849144345,276.1424699161515,274.8267221974802,277.37311305231225,278.6368523342705,279.06671455578925,274.8334791022779,280.11624022543214,281.85476136818903,284.6825246286916,279.32144310360854,275.8865320673792,275.954596886268,283.0708476195842,275.1405560280377,284.9555474026299,277.4072038699419,277.87606353200835,278.7414699456631,281.3975533845224,275.62088962876317,280.12003345978565,281.19036060375174,283.2729037218478,274.85966542002916,280.88171342004347,279.54459579523666,283.93870918916696,282.3531380118904,275.5735450157752,277.69133045909166,281.9032896831359,280.4513916462769,279.1177266438802,279.5787596091246,281.25379155756355,
319,272.6442781664949,274.31701157119244,274.6852099519946,272.61281118986807,274.78598357818936,275.7007240602822,279.5987475049364,276.9449054871723,277.42982097248455,279.56878863324175,280.7070057627919,273.48299891433436,274.9673059484461,277.27129847488123,277.42849116622307,277.2647484859704,278.1144594744448,280.96633676382214,278.60017836574235,279.6390908489297,279.24435067089485,277.48278797415145,282.686760870965,278.58922020768944,271.91584548670727,273.8136623508327,280.5281706310454,275.6888644599216,283.4848248268658,280.291762355483,278.7903348482572,278.64617551028067,277.94713897146147,282.11756511310955,276.42403571160287,280.0557506966503,277.85916506589115,274.29631975893574,277.185304522951,275.484870882698,275.6024397965316,278.02151992294813,271.55957623715807,274.4131650819883,272.5250532548506,280.27744525168845,278.10466444972667,276.6599914774353,274.2554690182864,278.2720352564102,278.54184217068735,278.26061519860343,273.60189170977134,279.8140637743604,280.97975063673306,284.4613536792797,278.46442131070427,274.7765758919628,275.3257437346182,283.4574022677355,274.8763788803156,285.49068811437587,277.7643276116787,278.00286999377573,278.01713019849615,282.6476249275627,274.9127898163848,279.1871416140825,281.73963263095953,283.39849272228423,274.1850831866701,280.2164617405706,279.535397372403,283.3384059584621,282.15833022568245,276.3936539534684,277.38233606806597,280.44201201833647,280.942890432728,279.19159751584675,279.62093255458734,281.1813021369906,
320,271.77896520593663,274.37162205063817,274.68806932610033,272.8749375116257,274.4081085540436,276.4219188201122,278.31938221690416,277.0924761985248,277.69991472963886,278.8191348344852,280.4285998222155,273.7469104585193,274.7991724258814,276.2362758091518,276.4584542857858,276.84453742058724,277.1444500933637,280.52570194901125,279.160887889373,279.1338458497882,278.8366083277888,276.81317373422473,281.8536547985706,278.4670072562529,271.7118985242459,273.7034196678972,280.35903818878063,275.1067795526414,281.8989959828583,280.92165221050107,278.70035326611867,277.7878894177112,278.1327203883356,282.5375948616,276.5870023734404,279.2508683536515,276.52214145311075,274.46032781915346,277.78769546900037,276.67108556726475,275.6010374411558,277.51364012777583,270.9224020709921,274.1685338282323,272.1330198630308,280.4568867107014,277.84992673545526,277.0596718141884,274.0618176582532,278.5196813785986,278.52276935507524,277.5338026333204,272.4691866361178,279.67511623508324,279.69153390961253,283.51586701669095,276.7991985838055,274.2107226473071,274.5175057994577,283.28694460243537,274.4307139190562,285.76133532401843,278.5323886522006,277.9227850498297,277.2815728379693,283.23682702592004,274.497801951873,278.33076516175885,282.3089800824176,283.17056643307865,273.7137363978795,279.77163025573054,279.50762346987324,282.64046794066934,281.9468252999442,277.4672171903617,276.44085201500974,278.7852766435225,281.0765499352535,279.06613494537686,279.5858234782795,280.63708596701144,
321,271.62293743650554,274.41107088305574,274.6664095588656,273.6403482178628,274.0277683132297,277.58251315944796,277.13503134032305,277.4407104939331,278.1511084029089,278.48585549379004,280.52885017814214,274.3357650142013,274.8190373570927,274.84600293505315,275.3797349196214,275.6775163922991,276.4835003863324,279.91131010509673,279.12698912009216,278.5786613492302,277.7766946086953,276.0379241831573,281.9312453497024,278.93971872853706,272.38956023834567,273.66163864415205,279.78207252139134,274.78517592433604,280.620359763121,280.99364284193996,277.57221453879777,277.0692088368175,278.3722451458047,282.1798773126288,276.5859951815762,278.2269825917897,275.3461475861378,274.5458284594637,278.29035921760527,277.34375067071596,275.6570935371594,276.5330370110033,270.5887491414835,274.4069605118189,271.7614415207188,280.6319703042725,277.1019519624256,276.6341691349015,274.29885104113004,278.7684415600675,277.99386373107683,277.5014010139437,271.94794125958674,279.8514434479095,278.8894518059252,282.4786894522307,275.3961245358645,273.62404333540803,273.4427820003076,282.5479825756925,274.2764692481184,285.64315941220235,279.35154316102194,277.11751670977134,276.5962552360562,283.7185572809352,274.2845529409555,278.0006570781107,282.43621546706873,282.6028569818853,273.3513970567193,279.41571145529275,279.3771837395189,281.8635146591689,282.2667475550166,278.71068318684894,276.22736199347526,277.3292970762148,281.1967374361478,278.9662184942336,279.19946065490495,280.0073825710422,
322,272.4874749375787,274.5392213479066,274.4915559090974,274.39650181361606,273.7663029820928,278.5128096695784,276.49845254639564,277.4546392531622,279.0544991405892,278.37623635316504,281.17079078758155,274.8132513137091,274.8205272409068,273.4471552922176,274.69541925563044,274.59866891937816,275.8938675765153,279.4840851389008,279.02404226226247,278.25970458984375,276.58287366929943,274.9524061042311,281.4927691225604,279.41827291970725,273.836181640625,274.006113576365,278.86393486274466,274.75818843631953,279.6136785374456,280.53267661293785,276.25923575935786,276.4527072557163,277.8826497395833,281.75939416012045,276.24698613764167,277.5412850292611,275.43788063133155,274.4365769829942,278.07888279729707,278.1366779481098,275.9170460683522,276.1594507685511,271.0706600426754,274.7921183938945,271.6147950560182,280.3918277055789,276.66188088441504,275.79539595942794,274.76160539899547,279.7364812718206,277.18997248275815,277.56879589933175,271.4805012797261,279.95912980858657,277.70084221808463,281.4838678269159,274.4742312029605,272.6911178421188,272.1737581469637,281.6612325256124,274.0598969511933,285.14280885130495,279.9925890353136,276.5317572848701,276.093995482057,283.56029043791494,274.38222450563757,277.8971005394345,282.09115734729136,281.83281006306515,272.9599422692379,279.53482357486257,279.33872767857144,281.037121447888,281.8621809403975,280.11943495753917,276.45951312278214,276.41910360147665,281.53973824637274,278.20236049554285,278.76252752171325,279.29756326640484,
323,273.6224378648695,274.4364786113138,275.0159467201093,274.4126601446242,273.35966173109114,279.1207016047104,276.0467794229696,277.0014460637019,279.78920480357857,278.7555639246008,281.25881253756006,275.3145038758442,274.8153184604295,272.5697269649296,274.53971913096666,273.4322686387506,275.40330879854196,279.13438421116643,278.71397651420847,278.7153760749341,275.38399597838685,274.25623922382954,280.6062513637892,279.3344290597098,274.90919600825606,274.23902518583304,277.6614285982572,275.11411383213135,279.3070146609576,280.2051260811942,275.4875281477149,276.27590137523606,277.4199782151442,281.050543257605,275.5737094529819,276.975100003756,275.38725219279416,274.3182563083075,277.71492188841427,278.681150331602,276.56997591235256,276.3056213602478,271.6698032700535,275.5730192862151,271.8453890063387,279.7157989613739,276.7305189419142,274.6440041790078,275.49242046202494,280.46085857908366,276.7806613349216,277.70583010942505,270.83915637788317,279.96024509751317,276.19293045211623,280.4685964060353,273.983645484561,271.7747249393672,271.43707666641626,281.0116404997997,274.4118099003048,284.1418082548148,280.58902637076466,276.2943849668398,275.0345142629994,282.96212835626284,275.3026668562557,277.0170324975318,281.5483976371122,281.10949159279846,272.78038622957445,279.94001048999826,279.1649676312457,280.1640135377318,280.76783277350904,281.82846281729337,277.2081341306805,275.94657825288317,281.4382491897751,277.24188735458875,278.4560865465101,278.5299646845667,
324,274.499765696543,273.96839239658453,275.3924381689274,274.61337738596035,272.87039151034514,279.26460036951977,276.13134821517997,276.364021273323,280.43654221754804,279.3931074317121,281.0282924777859,275.8599220806862,274.6101430816091,272.1419752630995,274.63771096254004,272.39343328790346,275.1697007622911,278.6439913236178,278.0082093403017,279.07906567919383,274.62260889745016,273.89145232818936,279.1695348718664,278.8416323260073,274.96357687925683,274.4555970356141,276.05736511006893,275.3575621664305,279.6199115012592,280.4162408737909,274.6958197848701,276.76332399696656,276.9213670444139,280.25549953586454,275.0438376625815,276.1903824020218,275.0475620367588,274.27226296449317,277.26011808625935,278.5022836762033,277.1017359918727,276.701413891691,271.5977772024525,276.8229261684767,272.2426299489898,279.50697768214854,276.69661681905336,272.66113225357003,275.2421640249399,280.9728650662488,276.3538096221812,276.98339340712994,269.9530742491558,279.637705261454,274.43771395840486,278.92614142449344,273.7412515158182,271.37575198442505,270.71459200792697,280.6145805386833,274.646493206094,282.9809027032538,281.2064192216475,276.6763710329384,273.5923098609561,282.1059019207517,276.798574147207,276.22362152211394,281.08373587472096,280.30872744605654,272.60460878029846,280.29809056096894,279.04296036604995,279.13265756460333,279.2692397121108,282.9818635039277,277.7209725292611,275.8850891336853,281.2361330584292,276.48084658668154,278.1091808277172,277.7679334926954,
325,274.90016783550107,273.62776100242525,275.81995992695454,275.479255089393,272.4364190293756,279.09076933808376,276.8578427492917,275.6839438637534,280.7839555565691,279.3013898129865,280.6731405293111,276.15860656067565,274.9223586980239,272.0788072299608,274.9598755329956,271.724349248977,274.7097553630452,278.1749207213685,277.24542448721525,279.26917554694654,274.5728582025884,273.6944834950206,278.57921044206444,278.47379724970665,274.25208480890853,274.63436353075633,275.0946372454856,275.3906153864039,279.7349897112165,280.6145995423034,273.40091288919416,276.14100473704354,277.01344126048104,279.65606052272926,274.404305370736,275.5409502301897,274.9369677868518,274.2474892864297,276.76873019152066,278.2993999103923,278.0983286427927,277.6151588076637,271.2613612583705,278.198007884043,272.58390556586966,279.2438836289849,276.84191156743645,271.0548798837068,274.8686212672418,281.0332956838084,276.22319885924617,276.74515441223815,269.4879913889008,279.47745757050563,272.8451524671617,277.36469646076574,273.4720826760316,271.36567369398176,270.5164551228394,280.57995158324746,274.5759665241171,282.5499063009744,281.51137187804056,276.39317081437446,272.5794014843392,281.242685618418,278.17414637974326,275.74317937718206,280.6857656402029,279.3575671968006,272.6422605409727,280.5429950197101,278.97877407423306,278.4478700519045,278.12795047969604,283.56781721289775,278.02596978826836,276.35070879031446,280.77730261275184,275.88624667772007,277.21670286297353,277.12075615627856,
