Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
99,279.4980469793336,279.43603959042804,280.3691181411091,281.6813834426749,281.92445897811496,282.94207372420874,281.3830321222289,280.37791612413196,282.6323571881677,280.76337629791,280.5250197712173,281.8452825040899,283.135556525858,281.2163988944812,280.09703682141424,279.8167990138388,279.9239561423277,278.48338685647036,283.87784356011286,283.3327859992655,286.2730711847289,279.2891054854434,280.54647352430555,281.9656051244491,281.6134015466413,282.8689351399739,281.71449955345213,281.51175505809294,279.7008654472155,277.7405024080195,282.9196814382178,283.14486297868257,278.8694938464042,281.6358995225694,280.73274791750134,282.27423205253405,277.971049095219,279.3668542584802,280.78234148596084,279.55542832072985,284.7242554232605,280.6300585102831,281.56619815663396,281.0655332907652,282.8255421695546,280.42245039980634,281.6938922066974,281.22734708867523,283.56197045481105,280.96840611645297,282.77125854492186,281.3029180021367,280.1347179967114,279.407816151676,281.162985412076,279.2045500404814,279.6388748560196,282.16330081255006,283.55429781400244,282.5768106574686,280.5854939256978,279.90913654555624,278.6286319569645,280.67623348399104,281.6888163770366,281.2141385591947,285.0863842043102,281.68957055246733,286.0162625826322,281.0594383304954,285.0781240609976,282.01449506710736,280.77188470302485,284.0148310213007,282.3584699060163,285.78289987939036,285.1019326756143,284.8585200383113,282.20751400156917,283.21130438910586,278.88971338516626,281.5484937358106,279.33244748889894,
100,279.67774501702723,279.4232961801382,280.8345824673645,282.43406679854434,281.9241655398638,283.12329226762824,281.81783050797947,280.76749830979566,282.80011502779445,280.6042362571782,280.84720297267296,282.62037494365984,282.97110449636085,280.9028817462106,280.19155951605904,280.13893171783184,279.9764939528245,278.62808863974027,283.97130471254,283.3282009026943,286.40648454193376,279.7058273967515,281.11543490418,282.0959976065872,281.7708186222957,283.1023057204026,282.2768135266426,281.50464607956064,279.6930886293069,278.1839392507178,283.2134962293837,283.1024193918603,278.72562610593616,281.4831769372663,281.128852987697,282.1482176169371,278.04014882144764,278.944933351696,281.02243871444307,279.71326330462074,284.1098306769999,280.5775971241486,281.7703029534756,281.15694011460005,282.5412340995593,280.5044440897102,282.25439797425884,281.3432784121261,283.6630920410156,280.8217268984542,282.40783759223086,281.2290067232572,280.23906380417,279.78774523612776,281.02916056315104,279.70665272769764,279.2094027005709,281.8743985167935,283.3721366165031,283.0169551490718,280.3765326084235,279.7679646288228,278.9574458195613,280.57573680388623,281.8746274768797,281.24771566798546,285.24619354508883,281.72312830737513,286.12986518012156,281.4228690905449,284.7833766317775,282.0308056953626,281.60057180029713,283.7613343328492,282.77766953166736,286.1320179996327,284.7915722969251,285.24281553610774,282.1509860568576,283.92643990801946,278.3580234103732,281.9023694682325,279.4137169471154,
101,279.75708769447783,279.4188767653245,281.46725484733906,283.0856833955162,282.0967462523371,283.2033010107839,282.2045215052417,281.1059776893029,282.9832809578659,280.6751416850294,281.1277300973224,283.469191539797,282.83682710044405,280.54294052776106,280.1069086580195,280.1039066151676,280.0797509869958,278.59868586613584,283.99113195696447,283.4108597193009,286.5171683547843,280.10731743706594,281.7099420531183,282.24513038570046,281.6034632495326,283.3521303356203,282.8467733269064,281.67268655891087,279.6685231787527,279.0136745355068,283.35443558652173,282.79196485209667,278.77228508321645,281.3783905290131,281.38645097781455,282.03219536675346,278.1357958149706,278.636426563752,281.0911181849292,280.0460679274339,283.71543036566845,280.4343887720353,282.07209284855765,281.40628917726696,282.2498332749065,280.3898017557258,282.7108106825086,281.6042765299479,283.67003257295005,280.6009314382178,281.8486762674446,281.0249907143096,280.5597837268797,280.0293542584802,280.85555529472157,280.3632247533553,278.96020273061896,281.48240737262955,282.9036061343984,283.3886748485076,280.1671856219952,279.61990737262954,279.41047613681894,280.5404154981304,282.03238374106905,281.496776300414,285.46706720335874,281.9398241874499,286.13717249682827,281.4837645962707,284.52829057742383,281.85676373864845,282.49937410273105,283.71219978006474,282.8358632144765,286.21767692891956,284.1624152811164,285.47264002612513,282.1481881948618,284.4535339877136,278.24399054111575,282.17323086730437,279.77120309161324,
102,279.7577838082599,279.75836108607103,282.04137244591345,283.3686415452223,282.46670709593684,283.1664701543303,282.3857706184061,281.43664670764895,283.2317267002203,280.9493637737046,281.3360573793069,284.2701865693443,282.7025037455762,280.0575941297743,279.7962133684729,279.9464001777844,279.90586453951323,278.4440162593483,284.015911969568,283.62549088958997,286.49544437767094,280.55468191815237,282.3159736307258,282.4184440938835,281.3414757883447,283.6326363327157,282.9173278808594,282.3042265541533,279.6209512824686,279.93710817516364,283.51617817674946,282.5262858072917,278.77357678535657,281.2832517966246,281.49078071789864,281.9845385950855,278.20456245617993,278.3400988978198,281.0034494253306,280.44458148662864,283.4461270845853,280.14176119290863,282.50923237596817,281.6932067871094,282.06825676290396,280.0414042154948,282.90338760767224,281.9829379611545,283.4662857968583,280.48391061114455,281.3985305134048,280.8447470118857,280.9199051816239,279.9574692946214,280.77660804161656,281.0741923014323,279.04485885750535,281.11472668770034,282.3704321184729,283.67423153086605,279.9920910435864,279.71150789179353,279.6923112918169,280.44943884173017,282.17981963850497,281.8200722197182,285.6273520445212,282.1678628513955,286.0167562892294,281.57080829326924,284.38356698843154,281.5796189006577,283.227503276075,283.6206500713642,282.9536003438835,285.9806217030582,283.6046265170105,285.7879993406117,282.2024956075554,284.8734797551082,278.357135166266,282.3665393275073,280.30004825429023,
103,279.7048852121728,280.1488776312934,282.46537110418336,283.49764785114513,282.7155057466947,282.90926158937634,282.6640424679488,281.70964078984707,283.484638181507,281.28795176448983,281.4382639827892,285.04868560530184,282.6417012010884,279.57830591446316,279.55249952006545,280.07155052250266,279.8059141501402,278.48753150874734,283.6610854450454,283.7122611803886,286.5168018830128,281.16703225160256,282.7985215928819,282.68140070988585,280.9073507194845,283.8788219484509,283.00190241887015,282.66304702106703,279.4642475878071,280.76277424086874,283.7322940141727,282.4041873247196,278.590766528529,281.26770092564766,281.5688437959068,281.98851375742856,278.3949696076222,278.3349521213107,280.96257668519627,280.3762720352564,283.2176634177183,279.8552525707799,283.15445822691305,281.8898420806624,281.8385407276643,279.8200077415531,283.103087909405,282.3869360768897,283.5309842623197,280.52481762486644,280.95327936156184,280.82996325370596,281.23814958099626,280.17871756268363,280.79461377787794,281.7058979784322,278.92679500742855,280.8279778896234,281.9929043240017,284.0756074823885,279.99026264940574,279.87531206179887,280.042285677918,280.44875039646774,282.1838304829394,282.1623371874165,286.0185855180789,282.57242671607906,285.97002876477364,281.91978618915266,284.51141273955,281.3561988765358,283.8296162923177,283.4411356608073,283.28380273020167,285.6099633371728,283.1581317086505,286.2318302513188,282.50219215327854,284.9517049153646,278.432431525858,282.3197626619258,280.769879567725,
104,279.7045809753939,280.3879749265492,282.72481439052484,283.679437099359,283.0388875847189,282.79451664329594,283.0569386017628,282.0214925651876,283.51496613331324,281.7085784651275,281.630029557709,285.70929784530244,282.46845024956593,279.21923890725157,279.5303081805889,280.3506056565505,279.5407047630375,278.83369557959406,283.0889625484108,283.8667055830996,286.4181015666733,281.8213802500668,283.2087223411625,282.8927744286692,280.50820103832797,283.94325248522637,283.22952875642693,282.76766806056355,279.43816903921277,281.0136903942141,283.94295309995994,282.4450105585604,278.31380583934293,281.19209798177087,281.68893239600027,281.9582235222189,278.51841253296936,278.5021991436298,281.11334531083065,280.27126177926345,282.97693575345556,279.52932504507214,283.73539694761615,282.04006238105967,281.81617337740386,279.74393853081597,283.1048865163428,282.62554733406785,283.6908314761953,280.36915825737844,280.54542121561167,280.9288143842648,281.6169906746628,280.5231089534923,280.8625974475828,282.15604294996996,278.5506334092882,280.89377936990854,281.69430583725625,284.7029016739283,279.89552951388885,280.3719022310697,280.6516889001569,280.955652846638,281.99377697023573,282.81654370951856,286.1479062854734,282.80603449894835,285.923338278746,282.2382326305422,284.64512381268366,281.27264618180754,284.3615999140291,283.3041494516226,283.8941682212373,285.35323053343683,282.86618725377275,286.7334975544204,282.79708888388086,284.94936064369654,279.009221994775,282.2013613448184,281.2252753885383,
105,279.6168953659188,280.49835178994726,283.29218541332796,283.97992183326653,283.21028713650173,282.9969710390792,283.2534587631878,282.5414837176983,283.8232116177551,282.1166664579995,281.4890803410457,286.23222525833,282.3870481833434,279.07344584668806,279.36328213683555,280.6983594063,279.44884299253806,279.2189940884582,282.77154118464546,283.93902113172743,286.1716349283854,282.417099494608,283.77761407835874,283.19813175038394,280.0462004311064,283.6540526822082,283.2269075312166,283.0341211041833,279.50212804028115,281.3463708078759,284.1609830937834,282.35966118706597,278.0683307354267,281.0449635562734,281.93975240593284,282.00016411675347,278.6895871936765,278.8867791591546,281.3481265337039,280.21997993664866,282.7765180538862,279.0556350577591,283.93972261868987,282.11852260491787,281.8886426094251,279.67553204919534,283.02542792426215,282.8335494603866,283.69888477814504,280.40945731921073,280.15588039822046,281.1729290823651,282.01894630366917,280.88682428343685,281.0359422471788,282.56726820203994,278.52909712832195,280.9573474851429,281.5473099146134,285.47421196831596,279.79367310613645,280.9661905402811,281.47218106261687,281.7075852614183,281.70625062600163,283.4754807692308,286.19897742638216,282.9042697482639,285.9566880967882,282.2285223545172,284.4507512540899,281.20296849959936,284.8133854271,283.2722580086472,284.497309497279,285.23773704594015,282.8575960077791,287.27012751652643,283.1111303606604,285.031049731654,279.7879569811698,282.05104474450786,281.6404226971488,
106,279.9711599496694,280.3968583066239,283.98694572774775,284.1396921011118,283.330514448117,283.1273839184362,283.4009021726429,282.90459970327527,284.0552838708601,282.2697021484375,281.374319536258,286.55787483932625,282.45906392937036,279.0433144072182,279.32226854634075,281.33048679971284,279.7326698759682,279.42510782877605,282.66646671132145,283.8833111102764,285.8133001343817,282.93766015207666,284.31611802842883,283.69002930730835,279.78489849384016,283.5466564211071,283.36033914680155,283.6277742826021,279.522995960203,281.8831970736512,284.33827206864316,282.2388021876669,278.38328951322114,280.92531472230564,282.2204851199419,281.9765057946882,278.96737503964675,279.2032500959869,281.600979953342,280.23201768663193,282.4476361657819,278.54925813593417,284.0429483006143,282.298207183577,281.90472339075853,279.5258186535957,282.8995391063201,282.9350367880275,283.4687727447249,280.4895307491987,279.85426343608106,281.37151697925015,282.51253067407856,281.2833740756043,281.5627103365385,282.8648415068276,278.65881013788726,280.94376606737444,281.79803774580995,286.17012574285525,279.9657666328626,281.4890213925614,282.14629511384885,282.42781716371195,281.4751582219051,283.95886569552954,286.50372210119525,283.2560210920807,285.59133879832734,282.3018383580395,284.29024058284926,281.5025329589844,285.31004915155916,283.20156521267364,284.9375158065405,285.26048761351495,282.5664880475427,287.66590670072117,283.1039701021635,285.1067024948251,280.29638604058164,281.9507724338108,282.15255137386487,
107,280.4484438643496,280.52160357613843,284.79888336964143,284.4164918557192,283.3292793469551,283.06470670781584,283.7225259373331,283.27908789479835,284.6002917689136,282.21089482755735,281.45319808568706,286.8837847848224,282.51863632854236,279.19591633071246,279.3475502992287,281.7924809382512,280.13435835879073,279.7741394042969,282.47360453809426,283.6747861682859,285.6289758926783,283.58992669521234,284.68865961580195,283.9141927605001,279.6827421269865,283.5676378038195,282.9471067770934,284.4600726266192,279.67547998672876,282.3686374240452,284.2991941794371,282.3575550568409,278.4505364833734,280.79423358623797,282.5822654789329,282.17522379557295,279.4456223186265,279.3473536825587,281.88401593591414,280.30922945462737,281.8672967894464,278.4610821063702,284.115778266059,282.4881380521334,281.3966104621561,279.7652834117922,282.8969041612413,282.3077892336071,283.3454254932892,280.8884707198184,279.5640210273938,281.6626137757912,283.02511095878407,281.67237397544403,282.1734722430889,283.107020555806,278.7243435851529,281.28015867053955,281.92453441130806,286.56594634748933,280.1445172692976,281.9972240480602,282.74941014998996,282.8796784751436,281.59222031291733,284.3686723758013,286.73488117446243,283.27522603874536,285.3243902744391,282.37686444143964,284.1646062867254,281.92716200086807,285.7135230952858,283.4756104558961,285.1453303932125,285.1015810713809,282.3669408553686,287.91925252278645,283.27689177684294,285.1984505417,280.61222961947453,282.23444448617784,282.51925481812566,
108,280.77246161566836,280.62822010007676,285.2497188731137,284.50643242730035,283.2670174883981,283.18689022227227,284.1446855072282,283.5315495939336,285.3283917810163,282.3049624190371,281.68687582423547,287.1954969096388,282.56953166733445,279.5907498873197,279.26075293386083,281.9118919959435,280.47494110368257,280.1884521484375,282.4973056891026,283.30221578483906,285.64164319160653,284.51190561147837,284.89623209635414,283.7708221696381,279.5764884753105,283.7100306323451,282.5159477559929,285.13458257169805,279.9534003363715,282.74629114917207,284.18324538010813,281.9961494641426,278.4268547905816,280.54657817090674,282.93685923519297,282.4156946948451,279.96767917209206,279.4515155498798,282.05069720928486,280.33386480869393,281.4511219513722,278.6669694427751,284.14707072983435,282.66571723090277,281.0331615480602,280.2687569903512,283.07224715795275,282.2049531333467,283.18143670497795,281.1814412956564,279.2892076280382,282.1259409325755,283.527341924162,282.206737759582,282.43387012970754,283.3521207890959,278.68215243347686,281.59133994599694,282.043603254791,286.8987972422543,280.4018715361244,282.5513930622329,283.294576426449,283.14290228949653,281.97613812308026,284.65462688217815,286.84954202766096,283.07189440604975,285.2464872963408,282.7163568480402,284.23109136076056,282.22393496260685,286.1692102155115,283.8128227038261,285.31868108765696,284.7379100832165,282.29251839401377,288.2893750313001,283.69054831480366,285.2713655911959,280.7885160527677,282.6576959593683,282.67083813267897,
109,281.13064090044065,280.59952528211807,285.63081623305624,284.4521113990719,283.22328381660657,283.69100576547476,284.78611251961473,283.66929707323385,285.779649105235,282.25989484216416,282.18110299395704,287.3211421086238,282.8362371982672,279.98937842214207,279.1836405436198,282.0299212594318,280.78547154614046,280.6565667568109,282.7058797722189,282.8359850761218,285.58166983840806,285.36776545597957,285.05041211772163,283.67215972639553,279.54356157351765,283.90302473541,282.13033624632743,285.73691427116717,280.1746151655148,283.2940194415231,284.06166527902974,281.62110527886284,278.6786624745426,280.45355636727095,283.01410898061897,282.434868237096,280.5906416412093,279.4383612217047,282.03093423435826,280.36849182650576,281.4890970344218,278.85460580679086,284.19256623096953,282.9904599442441,280.8371007153112,280.9549289279514,283.3524470402644,282.311078246027,283.1163362943209,281.44019029405376,279.2010719234108,282.7454872587807,284.2318095932659,282.71529363648506,282.5603734203893,283.6205563276242,278.62868574093545,281.9127853002303,282.187637876853,287.29621368147366,280.55408471262353,283.1501860268096,283.8823030390291,283.2643158741486,282.4922471788194,285.18102902143426,286.89602838499934,282.85645172901644,285.18511947240586,283.393406116453,284.20799946581195,282.55028749123596,286.63969350961537,284.13009074936565,285.47578902285323,284.39538156884345,282.40653921274037,288.4094885671241,284.2236994295039,285.2084951025808,280.64714720636346,282.9595200758714,282.7549717568944,
110,281.43660038353033,280.762307556674,285.7866369524573,284.4262549767127,283.17728349734574,283.9289306640625,285.4219200199486,283.58925363915597,285.9611210228031,282.337781492054,282.6313893375234,287.3463776417268,282.98615780039734,280.01007314828723,279.403304401626,282.0473390236879,281.4595507499499,281.07772555881076,282.80887785039397,282.44905818058896,285.52837706997866,285.85033105051417,285.1402272803151,283.445652992705,279.46592313326323,284.31621975368927,281.6672703408787,286.2914184570312,280.4082914433928,283.5037009214744,284.167090626252,281.40902360443374,279.0028792943709,280.3405599480001,283.14087341830265,282.5049759824052,281.32724823258883,279.66290460570247,281.9587224454961,280.3627492529714,281.38563352405515,278.92635711930757,284.48465670072113,282.96882110334866,280.84995190221014,281.96692030164934,283.3665063059228,282.33425485985913,282.92241163987376,281.77526161650303,279.1414523132846,283.217612607255,284.8172051845453,283.3877607296675,282.89825272519363,283.8273926302918,278.8376740284455,282.51329491770167,282.33963268312635,287.65669498280585,280.62389395950186,283.37914799095216,284.3333931686532,283.54517258864183,283.0269238594251,285.56004690838677,286.9586699656951,282.9682000054254,285.19524150098493,284.0670097155448,284.18204575237047,283.0226701263689,286.92928122495994,284.3839625692775,285.5506217760917,283.87391957340077,282.5087690826155,288.54591001852964,284.57125906658985,285.1791084485176,280.4251016730936,282.9815637833033,282.82717619023776,
111,281.5501073071081,280.7544129982973,285.9325013250367,284.39513210720486,283.2124264969785,284.1123951447315,286.09504796215606,283.6565597142929,286.07430555555555,282.15163078634146,282.895452985193,287.3906012641059,283.22494945037056,279.9359864846254,279.72085759089543,282.1316314436432,282.19908974150303,281.0186938163562,282.7103283482739,282.09979738414796,285.51473858173074,285.8483993660691,285.2218801123464,283.37879789955593,279.4466276250334,284.7279275486612,281.313669005826,286.63095150156914,281.23809308435165,283.46533150958203,284.09040501260347,281.19597783536994,279.56360713600094,280.3642521784856,283.23526689578324,282.1327693580562,281.7198091947115,280.2910658616286,281.7655248397436,280.2582781408587,281.03031595344214,279.3440916925414,284.954303917518,282.7531483707265,280.6535333617121,282.96326805179956,283.41318218524634,282.2721881051349,282.81281028812765,281.9200507269965,279.11841576731103,283.60151993189106,285.2775966546475,283.8983172555255,283.25291586329797,284.54823352781113,279.2781056461171,283.0643063276242,282.6846804366153,288.0269201034155,281.11870539738584,283.46392347547743,284.54234713040864,283.9673455132379,283.35314800555886,285.87244815663394,286.976115743523,283.2768266205095,285.12268603724294,284.606006902711,284.47242212540067,283.67631569886817,287.26566944611375,284.6002734061999,285.3994656554654,283.1547683585403,282.2195716792702,288.84523226746126,284.70261480869385,285.2074569310897,280.8384328988882,282.97524956597226,283.09988679804354,
112,281.5744940342047,280.5362172183827,285.7841080103165,284.2112840962206,282.87199853098286,284.184866150424,286.30032708583735,283.8161659697182,286.01184535882413,282.2833411061865,283.0226137340578,287.4283426398905,283.22591370150576,279.824454022269,280.31271028437163,282.0414982722356,282.96317947257273,281.1137740175948,282.6313701401409,281.6303978031517,285.34945449177013,286.08162278395434,285.4013385479267,283.5698861929086,279.44371603941306,284.96883612738714,281.24411334176347,286.8395744128105,282.1617954351963,283.4267474313068,283.97933219192373,281.0082034380008,280.131388920189,280.7952243902744,283.3247747437566,281.6217764569144,282.3805912898137,280.842562996628,281.55831043210804,280.23338492629875,280.57468976403914,279.6962177504841,285.5578696226462,282.3970989520733,280.55794834234774,283.73267644898505,283.5547222430889,282.5293778378739,282.697756253756,281.96314582498667,279.15255173903245,283.772611595219,285.57573831672346,284.2485644739917,283.9020989312066,285.18011093791733,279.55176104684165,283.49705095861714,283.02848860259746,288.22306461171206,281.94334706363514,283.63939881936096,284.85989948500935,284.41055689102564,283.5066832452758,285.884767711672,287.0358269585504,283.34023140149236,285.00380942841883,285.0836162338909,284.7109620183961,284.26500948392425,287.5760540301983,284.7726137862246,285.30915193476227,282.92525692149104,281.8442587828025,289.20335870726495,284.8596528925447,285.64448268270894,281.44258334168,282.87710065271096,283.6511060926649,
113,281.73636912810497,280.5240275065104,285.6611427763588,283.9003954243456,282.68548380533855,284.35516341771836,286.36561441013953,283.89454476120125,285.952343228332,282.4190276838775,283.273484763121,287.4863295335036,283.33101832724026,279.8995863172743,281.06920259915864,281.8537808931791,283.7036962264623,281.3570106441139,282.4555159087874,281.3788687942374,285.26613555647367,285.9846943129841,285.67743958041194,283.5663863222823,279.4468169905182,285.37716346153843,281.2384777101696,286.9569216997196,282.98236188317975,283.3112583258213,283.9946473732973,280.96791981754143,280.72588516626604,281.15796654856103,283.483978114984,281.1719680134048,283.12364486303085,281.50497723440833,281.38765681340146,280.2611380813468,280.3433709560297,279.8400246644631,286.1239908854166,281.90907107622195,280.64647211580194,284.3732026450655,283.87691780807626,282.9432065784422,282.60111449151975,282.0697141989683,279.2055707882612,283.6384522527711,285.9271211020967,284.616545952691,284.59672089927216,285.60279640132546,279.9302202273638,283.8081235706296,283.1855816702557,288.41868734767297,282.830075777494,283.9042799729567,285.237694790832,284.7003774789663,283.7080574752938,285.51551732772435,286.9112794533754,283.57572997003535,284.7952323196281,285.5694105360243,285.0054676544972,284.813331382295,287.86515163845485,285.1626731416099,285.03956523145365,282.76186132186496,281.711235946264,289.30407417492984,284.87354631994526,286.15356972197185,282.17219989483175,282.8683814937233,284.06200118105636,
114,281.9060313689403,280.4182065262753,285.5573960002671,283.6063550117688,282.649261057275,284.46654736119456,286.38469243497934,283.9049798949152,286.0904538928953,282.6748692699987,283.4861185709635,287.5603072207198,283.61984967614853,280.36863810221354,281.8638216458834,281.57593315972224,284.07805332281646,281.51358209593684,282.1714941301916,281.19878842606505,285.2473106971154,285.7245539216914,285.6464784801516,283.42036993564705,279.5262858594584,285.7182888454861,281.2702030540531,286.959824364817,283.49557552500664,283.13755873981705,283.87232806865984,281.2170477451422,281.25338473849826,281.66782070062095,283.72660788511615,280.8685536963308,283.9153189373832,282.0748575846354,281.2117942353599,280.31607353014823,280.37467103615785,279.84110916007273,286.57715986202925,281.67076092581465,280.8945380838508,284.95899851220287,284.3154506063869,283.35136588333,282.3341004461305,282.4395333053719,279.24017438317975,283.8564163599259,286.18717411399905,284.9344433906751,285.18296905256744,285.89297871385884,280.6121984758948,284.1453845945179,283.4907275599292,288.5873570629674,283.6565024351462,284.30087400257077,285.547516547309,284.99833363590074,284.019036708734,285.38543685521836,286.8578624236278,283.8833477313702,284.84196907760753,286.0072066347823,285.29955157418533,285.4033771221454,288.30956702599156,285.5892372066139,284.77459304679155,282.3858412522536,281.83933183718955,289.2526211208767,285.1060762323885,286.25766053811094,282.92066853841146,282.96448823325653,284.42281567174143,
115,282.04148809970957,280.364661218366,285.4727396647136,283.4003537430723,282.6101820725661,284.5884310730502,286.4681495079627,283.82183410122866,286.09884481837605,283.1568619687333,283.72498690613315,287.6487496139657,283.9368836492555,280.939548694578,282.6699139978132,281.36849678235177,284.1352093036358,281.9600773216313,282.13937779614054,281.0317175188635,285.28803069285857,285.5327028975527,285.6562811435797,283.2799139560797,279.6240105523003,286.09181111653646,281.2370310726329,287.0622559115418,284.2105731149005,282.74110503889557,283.86611875876406,281.52221403203464,281.7683422642896,282.0770474947416,283.95700193225827,280.7235464242789,284.5552751590044,282.60716949202055,281.21812832824185,280.39086559328257,280.65504875509146,279.88990181164866,286.7953296107105,281.9578447390825,281.144972789797,285.38480657593817,284.67461067917,283.68833915514824,282.38844208024506,282.931402744391,279.75146833892563,284.33950304862776,286.5316878359542,284.9575221917568,285.4802095853365,286.1792241544805,281.23243622087006,284.48043458074585,283.9273208487747,288.6788199661124,284.4734150161091,284.78103580311836,285.98654086121127,285.2412848578559,284.6451565734342,285.34299405089814,286.79829717130747,284.194911702474,284.89959925464075,286.2759591387887,285.53231832390156,286.08035846938435,288.4635249732906,285.89965001293734,284.899994261652,282.06999897753076,282.0765606219952,289.42157384106235,285.3288878872863,286.1901331192408,283.36740138388086,283.30778151292066,284.4987276517428,
116,281.8694100143563,280.3125827365451,285.1825092543903,283.3924619495359,282.15758755675745,284.7278387607672,286.7371034279848,283.805319657285,286.16658179128274,283.54800566322785,283.824862644815,287.7179629594852,284.24922130617324,281.3992618919438,283.2457554483006,281.6525915944678,284.21097281692374,282.45980245476096,282.104101040832,280.8884546002771,285.3364755483774,285.300151179387,285.68809522319043,283.23567739633415,279.8159658057058,286.43241373697913,281.14554803310295,287.1262965536525,285.09583385500133,282.30411131769165,283.82287691556485,281.7325249044304,282.47804002028244,282.4517287034255,284.26100150866387,280.7231488610944,285.0274310772236,283.0901102180155,281.0195121047843,280.3585886376536,280.7523254916199,280.09179181482034,286.8895249065171,282.2723100711138,281.019928656684,285.82162512102695,284.8802112025073,283.7733034834902,282.66666489299547,283.41260897644565,280.2964534400875,284.94973624465814,286.8573975131043,285.03981834476826,285.48810090937167,286.14245741102434,281.7589194273337,284.90893278203464,284.6615067962907,288.6872408353365,285.1395311665331,285.2945079836071,286.31516551482366,285.40929721930087,285.2842271071214,285.4394763392261,286.80478541708396,284.42676506368525,284.9431668273404,286.6746438050882,285.72450086805554,286.63848277034924,288.5171889085036,285.9091410319011,285.39851303752675,282.06551477155114,282.46264523237176,289.62004790998935,285.4005991878672,285.95316908094617,283.52943245651375,283.72413533528646,284.5682626055856,
117,281.4277616060697,280.2451214651776,284.7573889055823,283.3471907134749,281.7419217101529,284.9551857451088,286.9181595239884,283.79134886651974,286.2020453559028,283.69643726837944,283.9532203609108,287.76467671190574,284.427935425848,281.7214615259415,283.90332464234444,282.1597831530448,284.4005650186131,282.910154424162,282.0841579861111,280.72949568267563,285.5354778061565,285.1070064186031,285.3447839459802,283.27478742028916,280.2142652723524,286.72592841254334,281.24536941397906,287.1630106608073,286.1107491256844,282.01174806774173,283.8581542447082,281.7430691710904,283.22784324711205,282.62426105727496,284.420411199586,280.8420643341847,285.6252256735777,283.5463076338809,281.1019787910657,280.3568602993957,280.75419071556155,280.6088117028913,286.8967267941206,282.7704474033453,280.9345734946748,286.49806262937363,284.6433315700955,283.74217289329596,282.99133337298014,283.88625415247725,280.5417478382078,285.25096581613917,287.0617189065004,285.4615769084702,285.51043064736916,286.0794421595386,282.2828903850327,285.16659545898443,285.387841275207,288.6621046278211,285.6492212540064,285.5683923444177,286.7081120939336,285.4854597564436,285.6787766155015,285.48350115392964,286.87332382854237,284.50922668978694,285.03966382670603,286.83070376143496,285.569872525207,286.97810032510347,288.53341419187365,285.8238042326055,286.1052979037293,282.19057820638017,282.90738880124866,289.631552358774,285.28909447824856,285.7753849388188,283.82633813059226,284.207455835587,284.7436829656617,
118,281.0477354913695,280.088183854584,284.56949139456464,283.34653998480906,281.6068326509916,285.35292347965077,286.84172697148773,283.86397762461604,286.22033159304885,283.73442033294936,284.05896945529514,287.8800980005509,284.50226680396963,281.9121318067241,284.5910153119992,282.7327327369625,284.23462467030583,283.10614029321914,282.46513619708196,280.5770299666967,285.73623599843086,284.86290074535924,285.02499499198717,283.14599760658723,280.57370516785187,286.95954777644226,281.33571667793467,287.336967324803,287.11795617780115,281.75493946564507,283.72287503756013,281.853664978549,284.2671923515124,282.68848626552483,284.4198560404982,281.0063480735844,286.0845211192074,283.8484889886318,281.05445848774707,280.6111165364583,280.8130663749499,281.0428893521301,286.75534088917266,283.2267293815939,280.8090613210303,287.19130369007075,284.3764774159488,283.6989548381577,283.2631335136218,284.3928267519698,280.92249583708934,285.4937082665598,287.05142702281984,285.58973691239316,285.7427720289964,286.00389065212676,283.0228515103332,285.2822187896468,285.638278902494,288.5350608890892,286.1863605205829,285.7236304128272,287.12942807450247,285.6322853544838,285.88136502779446,285.4870585645366,286.86963813977366,284.3527858636318,285.02298250116854,286.8565069736578,285.33337068476226,287.3138475727831,288.56165907118054,285.854349354801,286.65784593891897,282.3657535911625,283.3112415802785,289.61851749257147,284.8219119862613,285.8672559428419,284.1153047480135,284.7081308218149,285.1195010454227,
