Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
32,271.87164869537224,263.75807128098506,272.1753665491803,273.92818744365985,269.895026296106,270.10801521345445,267.41565217806146,274.54726057155153,273.2339197857701,270.2831642018358,275.0470689847708,270.33424949172706,270.264403514373,266.9923371598186,274.1046417211086,267.9927441492073,272.48878659484205,272.3786947725231,271.1141235250594,272.1430288209118,271.81030336542494,272.93070139541817,265.4288220401634,268.73199218043226,271.4637826267996,273.5015857024465,272.3062949862926,274.05897303629354,271.885501833175,272.65372342724163,275.6617271606344,271.7601164130755,273.054943352913,276.85601995955625,276.19833462370434,271.4626787941351,274.9696312487076,272.2049538333915,273.9388568584735,274.48786283860625,270.97143231589894,271.43090487118104,273.82475892880217,272.32771898242834,271.2836120201597,270.9920958462976,271.37932352550365,276.85121198958655,274.02237208565964,276.8787876883255,268.7141267383661,273.83523890240514,274.52925585674984,274.4812561994353,276.5912762587478,269.88383237777214,273.8098797289373,274.6267806464133,271.8057177522342,273.640388255281,276.385982970939,276.5826407180925,271.3027080980779,273.0637659115472,270.87875222331536,269.8863954504627,276.8161840446731,275.69612774087733,275.0859652409581,270.1338846034704,273.59402894934317,268.87616007184073,272.95967719217685,275.8833834235583,274.140392268759,275.85757628031456,272.24117504337585,274.7853729525709,274.28985446775323,276.83192134633157,275.13842334226695,275.15994292985715,273.2563171891559,
33,272.21198625462023,263.95792365567166,272.33429732531727,273.77330674643946,270.183848896137,270.3724397796555,267.27283443075453,274.39645491758586,273.32252917672304,270.3602070015654,275.2127471494714,270.1998771623307,270.2715060073941,266.95493666883146,273.9668846666764,267.3962443362,272.80501291986536,272.6021528851404,271.2596233106034,272.32638340296086,272.05821448894847,273.0081166661013,265.8789876428293,269.14940081044995,271.3006551409675,273.9233849007202,272.4721026929377,273.99210841681366,271.72269704107214,272.3306484932343,275.7236878148182,272.15099335347844,273.1346616532016,276.97509121954,275.85016767755826,271.5953880543547,275.14186269099105,272.231925869698,274.2294291329838,274.64753986923427,271.0712736648799,271.6680024480701,273.51804012932786,272.14911502052473,271.22652645442383,270.97740621385344,271.50054611067225,276.8021640320077,274.1479066102538,276.93736195150143,268.8029362226538,273.8630608116131,274.3206285298413,274.18883320671944,276.8671261871817,270.0058355717939,273.853993708482,274.7793885287024,271.70138723974486,273.7920856838684,276.62307146070805,276.7788466586861,271.22181354582654,272.94973641293814,271.00146130987,270.16242323402923,276.70455672624587,275.38699257521716,275.1677123417629,270.27033291068125,273.5637988018733,268.92732838267034,273.0020991247286,275.73079394268734,273.909437206385,276.01556974526176,272.4097097947441,274.7318257094416,274.234616995055,277.0487246075576,275.3632527517819,275.2999698206646,273.4119383856913,
34,272.6249130917936,264.2632883101875,272.5516178456094,273.5215375598942,270.4188167297515,270.65120599208734,267.1322666291268,274.1517289810875,273.3633000552901,270.5132823656964,275.3400303893488,270.0723149478682,270.29412377344073,266.8260763845136,274.14207994888596,266.8246107456406,273.31365711852675,272.53369986231996,271.57406386508734,272.5963381127546,272.4183120916854,272.93551087990784,266.3127001311978,269.635504256407,271.10973169470344,274.36596265718697,272.72622329800265,273.91158711801785,271.55431290871843,272.2460362739658,275.8427420364519,272.6055343792002,273.0743713631326,277.119891019179,275.5337453231622,271.6319922864486,275.3973788252737,272.21979002088824,274.43631632688914,274.7605443407032,271.0849384973619,271.84539807542876,273.255128593855,272.021250457385,271.22832726919523,271.0784758385594,271.5771176170179,276.8061366179839,274.279787453272,277.02281533518146,268.8951105160393,273.8289696982915,274.2582406800478,274.03818465896245,277.07937160141705,270.0870580681106,273.9000875190628,274.87620300848295,271.5705437672049,273.74886171200535,276.80733599161886,277.0018843405497,271.1362931951203,272.96299805495244,271.08522600374306,270.33171436193066,276.55960741824015,275.2309919914202,275.04053072617796,270.43877058131716,273.60114421481626,268.9888439446663,273.054446817529,275.59697244421716,273.78214523277563,276.27141942733374,272.6159271921768,274.68284994398294,274.32667335781605,277.27555368832066,275.59113068813326,275.4764453266355,273.5564933126874,
35,272.88025195150954,264.68054658623157,272.78830284200694,273.2887040888405,270.4189087620838,270.82160001869926,267.1295450114336,273.82711521902786,273.36876010184847,270.8393270967419,275.43250844496356,270.0501658752795,270.4295776720575,266.70873715485095,274.28628716733067,266.46512692737815,273.80443263152495,272.4000975906208,271.75758529675704,273.0194878842438,272.85614521036075,272.9118182590128,266.72214432961687,270.0809805769877,270.99995817400577,274.8625290131549,272.98303573520053,273.89269842837246,271.5312827388741,272.2585855614951,275.91568664601266,272.9328474450249,273.0142085704062,277.19409116582494,275.34568517793787,271.6235072890819,275.80288585224264,272.1055911989425,274.70927857051123,274.8508022866829,271.10221043690063,272.0107834581702,273.1098143874958,272.0526193724475,271.04347109104407,271.0368160629588,271.62212377505625,276.7867544219945,274.46657353378305,277.1883255396134,268.99944140715866,273.75726391561176,274.22880714485916,274.0356439002,277.1575941869895,270.2173391236462,273.98743758663056,274.97938470706356,271.54073803872484,273.8270508771696,276.91241826135524,277.22447703119343,271.1042966377252,272.99123166118204,271.0727967671662,270.60299076809184,276.3651056912835,275.14252090138575,274.8511583503364,270.61709521524756,273.65964860813597,269.0344961212133,273.119370529137,275.5731751699897,273.68805072995826,276.58961801079306,272.81571744630116,274.5513231957422,274.510741203062,277.4100533636075,275.83518576799486,275.714360794812,273.7423636134347,
36,272.93336394683104,265.0452856627055,273.08672449507924,273.1159366326849,270.42802263864115,270.91615236091457,267.1841408072472,273.61117412355736,273.3815040556826,271.09844385088724,275.5369388905313,270.1789803453671,270.6583278204805,266.3803153846558,274.5282711663258,266.1809744759963,274.2037791716747,272.06242914570566,271.75741428220635,273.1918594953538,273.2759905768584,272.9161332274785,267.0492128761865,270.4284073772068,270.8533876228174,275.48031590968935,273.0962920713464,273.9216745785192,271.6579880631591,272.2750361263505,275.932371734291,273.2145858777269,272.97240471346896,277.19127173538146,275.20441100417924,271.61556703931933,276.16498161170773,272.00394264896414,274.9439227259583,274.96752750469295,271.0736121090115,272.14078109652866,273.02612145662897,272.0208045826952,270.83887852115805,270.8807540906176,271.722895746097,276.7077042269647,274.70753969960805,277.41616629449857,269.1490355460875,273.7139581849103,274.2253857179552,274.0076265674272,277.3274564403853,270.3499814420815,274.03716018714624,275.07307533787935,271.6822717759706,273.9567238276808,276.9962273306645,277.38911701767177,271.09561169847564,272.9957338495625,271.1087428393494,270.88308657763713,276.3256229119818,275.08088781263734,274.6001530624402,270.7885336548558,273.6810574843136,269.0056223778611,273.0397446902948,275.4941799015522,273.66884341054555,276.8183996107482,273.11642680708485,274.4948632782209,274.7224714028332,277.4966564446663,275.92732777686234,275.8587509420314,273.98289094708787,
37,272.83866522625715,265.4467513571109,273.35764890154894,272.892595491496,270.5477295679135,271.1118797131863,267.389894307202,273.4832684664415,273.40438580256637,271.46830268651615,275.6548603774103,270.36886788518893,270.9986912275366,265.99791021481144,274.641863650187,265.91708418196936,274.58511526708867,272.09244900207267,271.7082157308548,273.34934087584486,273.6101814314193,272.98497987404846,267.3600763615939,270.5817217830787,270.70816052660064,276.0673291984918,273.19819117341774,274.0859181141439,271.81011569115424,272.42828444866626,275.96087755024973,273.42362886465116,273.00493917788623,277.2680461621659,275.0963030768585,271.5682818063337,276.4583132911853,271.8033971794387,274.94597507726075,275.0378667359711,271.0225428477903,272.19227207584555,272.96521208126546,271.99208511844756,270.59215768414947,270.7482282135287,271.9443798333382,276.5741518334577,274.9151660297605,277.58947382848845,269.34996065529447,273.90770308097797,274.17620728447775,274.01816601118236,277.4827197810852,270.40185832109603,274.1470480036203,275.21180327536155,271.8070655993138,273.9904551920169,277.1160918962275,277.4727622411584,271.0525395572432,273.02775468976165,270.95730787707913,271.030273538468,276.3040301225913,275.08920025569137,274.5034821086723,270.9357166274507,273.6581054132175,268.9854291059243,272.8671197757137,275.4868680513822,273.70440656158723,277.09347756309285,273.47194588963305,274.4111975077463,274.96290907690206,277.64969422345916,275.9206057312668,276.03355936534746,274.25885726638427,
38,272.69281586425376,265.95541662022134,273.40019918967124,272.62254266604793,270.8153845548038,271.34969678804634,267.8206581260864,273.55610377814173,273.51812413470424,271.8583466156738,275.75187308261764,270.4634447121443,271.2843836681028,265.69049433226223,274.72464519339815,265.6078357554547,274.87926069816547,272.4228124878838,271.4743489280429,273.5485373876428,273.8784982130683,272.8914075524872,267.68344154073935,270.63293040538247,270.60731192084756,276.4998908031075,273.31840478535815,274.3482316413923,272.0241808516611,272.6278083744475,275.9648157313799,273.57916534903427,273.06547441632415,277.34122128167166,275.0022260919891,271.51361149613575,276.63604756521727,271.7367638524058,274.78969642759057,275.042977862362,271.0664757664683,272.1624180594192,272.71344564609825,271.9740862093058,270.32667209571605,270.5747786932883,272.1634041129113,276.5203216527492,275.0594732065256,277.80218296350773,269.5901894518124,274.092054621063,274.02854377992685,274.11336724949433,277.5805261452598,270.3883909820229,274.311764296665,275.4064277036807,271.93453242425784,274.0805775884561,277.27232223270937,277.37349285065784,270.9635867993629,273.24739732261133,270.8849747297288,271.1717766066836,276.4104546356832,275.1016502664344,274.43403977614184,271.1488559871197,273.6351078055534,268.86024928191557,272.70685384922325,275.4792200534969,273.6678246181794,277.4697872190262,273.85428045760307,274.36839373945895,275.2392826253861,277.82820938400636,275.9079828633071,276.15550480567293,274.4752258098845,
39,272.56583959233967,266.59779222865455,273.415534562962,272.43017868408003,271.1410666087918,271.62829630230954,268.2591823707246,273.66098133525736,273.75057844567436,272.2550649587727,275.71418240959724,270.56285177251345,271.50471361537325,265.62437685074343,274.7873372850189,265.35211182902725,275.1261013337065,272.5758184365145,271.2535008887203,273.76476222843644,274.0733700887145,272.7540727967166,267.9078309317085,270.692879827482,270.4957732270827,276.6897942958734,273.44370259047537,274.6855721170001,272.1784899185471,272.9222882872677,275.94703486263506,273.8144957587382,273.0721640511916,277.4236149563091,274.9183135304794,271.39266664869433,276.7410838692715,271.8770689605385,274.5812532158308,274.96084801710964,271.2181967710837,272.0816642565605,272.4225602698188,271.9611365584128,269.9548873459632,270.3959269306697,272.2749261721981,276.5125680423355,275.2587348931678,278.00603778545667,269.8386011999239,274.2624036159468,273.7589470521786,274.19877030062617,277.49872795464677,270.3103621540432,274.39871362223914,275.60263372000037,271.99378251674455,274.17664021002156,277.3100799989661,277.349614398158,270.81492037966393,273.5727807132541,270.8683746565069,271.5182915144069,276.5447236243312,275.29254902602224,274.4247641993318,271.4527257977684,273.6363589000465,268.81219098743475,272.6094943189345,275.4820140147623,273.65424174647177,277.8968713096196,274.31219361260275,274.27866330079735,275.32636770243676,278.09481612111637,275.97352646795355,276.29317432084883,274.60910612221494,
40,272.5058825219141,267.2003372987506,273.4696401086496,272.24319251023417,271.32816157565816,271.94255832012675,268.61561695537455,273.38015254851314,274.04245807909587,272.746346649599,275.7466763858464,270.7022450891184,271.73868272401165,265.7583613620502,274.8623472959962,265.1219414899525,275.3719167401714,272.98814761885143,271.1975637582632,273.88530724259624,274.2277533670809,272.7014725072212,268.07125203248586,270.8650441008032,270.382330428282,276.87752233210233,273.536136194928,275.0388348424011,272.2087176427849,273.0896800808713,275.8539789923959,274.06870506419136,273.02444369660816,277.5186281417203,274.80245191701886,271.33879332940774,276.82362500767357,272.08369333473877,274.4583579190414,274.8887017110441,271.4223367771499,272.01589241374904,272.21202818158247,271.9727370496423,269.7903045578571,270.1105394387068,272.15897391471515,276.5128527973386,275.55031275847807,278.09987529947114,270.0999243320563,274.45382359759486,273.5285779323531,274.23250666287834,277.50868067335153,270.2394606067288,274.5299608910547,275.86967749710016,272.04966797682744,274.45778964589306,277.16447482807166,277.27728698074174,270.673572297329,273.7754118282801,270.927231276696,271.9119517134674,276.6470760474824,275.51954212930207,274.3845866844613,271.7672106519625,273.6045688726963,268.9593388988915,272.59570739089804,275.63060450652495,273.6812427101104,278.07754731158565,274.71538948204227,274.1457743427791,275.3593528880079,278.3550496318303,276.20291306816716,276.48639660654624,274.7687047511906,
41,272.4397717800093,267.5057483354416,273.69093869243204,272.06133000805323,271.4257023435077,272.1945573098409,268.95916768240477,273.01985704849534,274.2426215109498,273.3095419152499,275.83994153750837,270.8141600906208,271.8713558629291,266.05642639614507,274.8914116416912,264.9644070507772,275.5884789655384,273.43313204857606,271.3254698697351,273.93058293471165,274.3538501824694,272.6197613510245,268.1455943420764,271.1243695305634,270.3674135168689,277.1021894860406,273.6414561938214,275.3523654480233,272.29583619072775,273.19813859433157,275.8066117986359,274.3205869815091,272.99164343392977,277.58646947515217,274.68311614611605,271.41349139974767,276.99568588976234,272.2378760654143,274.3892346201503,274.8803051868877,271.5996811127643,271.994625321886,272.08485282601356,272.06437308261764,269.90518963405964,269.8698241783628,272.06236326408543,276.412598262058,275.8499948708256,278.1675483697303,270.2962435839884,274.62254751251197,273.3626135738553,274.2569155255263,277.57904201662177,270.3289566481774,274.78252393850323,276.16150227965545,272.09140362988035,274.91641260593565,276.87893482394406,277.2220497604635,270.5630631490223,273.86245093964857,270.9407527346173,272.3146299199687,276.8708258314109,275.7385563625591,274.33701657026245,272.0756123860677,273.6073050550235,269.21491962745233,272.69783778541637,275.79868131752744,273.7658103267647,278.1231340356263,274.9703316132425,273.79989459950434,275.6252929334112,278.5115076259111,276.51453068356955,276.6126965695516,274.9374410851717,
42,272.3069940634854,267.7821355903316,274.0611115890263,271.95186782218485,271.5260350280206,272.4287446355702,269.2247877349727,272.6060914196586,274.4156999485467,273.71589621519433,275.83822879207537,270.88569495971785,271.9224887339905,266.5388448129911,274.8313255846451,264.8805247039416,275.8241529945897,273.9811750968888,271.5453375602577,273.9753603497451,274.5642955139514,272.47083673090657,268.1436290756743,271.43507805533204,270.30496230965514,277.3794326466701,273.850103613362,275.4575006754759,272.369626583986,273.21578901241986,275.71923126397394,274.58800921191647,273.11135364466213,277.61809578288967,274.54404534654645,271.62627391326123,276.9834964521864,272.48090167554375,274.29269654027087,274.9694395104748,271.64181056626086,272.06590075370593,272.00052417537415,272.2709039099657,269.90593699919873,269.642331232997,271.95404183992775,276.2395794208233,276.0795684890179,278.2243198745008,270.5064871561636,274.84819322306817,273.33676341824344,274.30632648830874,277.44779098674815,270.45224231249836,275.1239678546158,276.4672068808077,272.0956261368997,275.36225054340974,276.60712949691276,277.3159937452343,270.4989067437335,273.9433257778978,271.00579185264974,272.6546475116234,277.14993937376414,275.9308908113869,274.32911857560805,272.4419769463803,273.57141721613453,269.43761530545646,272.95096988851515,276.11224890267977,273.93607367554216,278.087395856556,275.165038507176,273.2987867533618,276.05417306803787,278.56968700323745,276.8421870910796,276.71582720356605,274.9553558627271,
43,272.353284332553,268.1686064134066,274.3174602549563,271.9195615706905,271.79938122770625,272.7810756030213,269.3320137320519,272.24737508440927,274.6422150945545,273.8108620970973,275.8070127930495,270.97575935004073,272.12051305778766,267.0164350662673,274.67041851135207,264.75955441256417,276.0037150418492,274.4142096608606,271.7388723671584,273.95513466708024,274.89984196488575,272.3580139765964,268.06223354544693,271.7133377365478,270.2700755684902,277.71661260839926,274.0556466707619,275.5028602215157,272.45850083924597,273.06061063629227,275.4332089104664,274.8426880438136,273.2526374861068,277.6075502305705,274.39767324796287,271.8826058437451,276.9198839615158,272.7048525372451,274.0608562914373,275.07460661857357,271.7110962469386,272.0804798261896,271.9286468985457,272.45619654754057,269.8545779850583,269.44220596704724,272.00056872750434,276.10765538874296,276.20821840650683,278.440927737404,270.69858713205247,275.06678460233957,273.3186572558432,274.475338389205,277.4183427859575,270.5263960895901,275.4145753922001,276.80863418768416,272.1755191370709,275.6891636245008,276.3989531940621,277.42372180569555,270.5567863218246,273.96107602809656,271.0450153966104,272.79492553509,277.45425367079264,276.04144786900974,274.41265089162823,272.8593602081879,273.5313780021825,269.61783301366864,273.1760829423852,276.4154137295075,274.0777012877862,278.0109622220149,275.5207383224449,272.8919779964475,276.3444382736168,278.57855343246774,277.0970297687994,276.8107380579088,274.97792213509354,
44,272.51714837994825,268.6624973445416,274.4476484199316,271.8544355696938,272.1927154010933,273.2059757557657,269.6872108024048,271.99754912799995,274.77181007252733,273.9409651208062,275.76028593834815,271.125736233417,272.3248382391665,267.55112524797744,274.4959524452834,264.6280038611173,276.06199596774195,274.79234905889746,271.9507809016604,273.90706614958935,275.3409933211687,272.3603300563159,267.95857866033236,271.88772360878204,270.1562309422899,278.01888083938337,274.2684162603714,275.4583825552335,272.53309352423554,272.89729906055334,275.16700715600604,275.0331564777838,273.25817580810747,277.5505952669432,274.34675745810233,272.1790290624273,276.80800505607357,272.9075230802752,273.69866309785175,275.1647810387749,271.8275890618538,272.05554777260556,271.850353458679,272.4994839273079,269.9228779656321,269.27816598291133,272.0806137602422,275.9714087903549,276.36485672943644,278.4293718487887,270.7730124878233,275.3133633521295,273.38804892767945,274.67399850850074,277.3916214279541,270.5230753025405,275.62720993710906,277.16296944566955,272.28020331522373,275.9400762742565,276.24466777893014,277.47512375647807,270.5770807636977,273.97723509833475,270.9722423569243,272.7098465659975,277.70025710491626,276.1153687634085,274.5356040935658,273.35634770168554,273.5715081630609,269.806150627294,273.2791152840513,276.6435315910699,274.23732669852404,277.95060110289364,275.98428617340164,272.42444910344454,276.56586728281377,278.5287181769056,277.22501708378564,276.7604043485706,275.0279365078884,
45,272.7308806237157,268.9722464966123,274.6972985910522,271.8234370304988,272.694828484648,273.56392024113586,270.06397092707203,271.808588398696,274.8025053543331,274.130132733543,275.72573059940254,271.3787881174395,272.39488807091345,268.023449792854,274.3380520728326,264.7261981443495,276.1512404726595,275.0633506806455,272.1850350682059,273.9412364218233,275.74487988745705,272.5165584239218,267.9076522688317,272.0647715780733,270.1088197517237,278.2912313683749,274.41767723014084,275.41558368389417,272.4969543255095,272.8099819085537,274.94188642856795,275.2485834694382,273.30751329142754,277.5199793964698,274.3736041931203,272.45774193851287,276.68810669147246,273.0053874253241,273.62130525271886,275.20948643838204,271.98205596696647,272.1792758787043,271.7509037393297,272.49235192638866,270.0339672760691,269.17443181267447,272.2141674158492,275.6952000973736,276.51748690041165,278.4635782423248,270.89277318255586,275.52711649627304,273.34556260278544,274.9269230971166,277.37852557539645,270.54387647756573,275.87794016293003,277.3384994872845,272.4388413346435,276.10949797902447,276.1791469425678,277.43692359892765,270.6596046870558,274.10116529188633,270.82192533759655,272.60714438969285,277.9052481702579,276.2672398569566,274.6769676240049,273.7739835854302,273.64205122348983,270.17673832567596,273.33447767940805,276.90220156181346,274.39843439523395,277.9764901564277,276.30342696499883,272.00296232540614,276.8056893802261,278.5842879352932,277.2722985304713,276.75077225375117,275.10130326465895,
46,273.0516576774856,269.26108997177744,274.9600868445965,271.7777329059156,273.1964116376525,273.7505350799182,270.34027750852977,271.61017585293723,274.7470364124939,274.4248331352341,275.7131849467212,271.6448200689652,272.43858687004047,268.3810725184489,274.1656933351427,264.94960006827455,276.2267020882606,275.16571913246673,272.4267943629161,274.04584845833983,275.9835771003767,272.72364237921806,267.88313266952935,272.2924606537799,270.1258660782655,278.54324479651314,274.47716585952844,275.4209523291702,272.47848091724984,272.82738765593496,274.701412355535,275.4542791399707,273.3840997157953,277.4202350777373,274.5047948441296,272.79429572194545,276.60079935861086,273.21838469777447,273.63350127845683,275.23149211116817,272.0846915548749,272.18703266961006,271.6595972406657,272.57593401963305,270.18614215708845,269.1289388879061,272.4967152080426,275.54232371592934,276.68661408152235,278.4341621746003,271.0897243679605,275.70223658256435,273.4190614257005,275.139159045602,277.29796464666043,270.63732468421244,276.19934276394645,277.4675887417852,272.82320626813384,276.19250680120444,276.1918841315459,277.5035934763767,270.7986864921374,274.17281069570186,270.7346884551573,272.54467826445705,278.11267140327755,276.48349609879835,274.8529521983157,273.9368888154515,273.67618837821965,270.5659781709203,273.33003067003983,277.135499157523,274.5935366798571,277.9767376037547,276.6294268662521,271.69978682121234,277.0257254601314,278.7393600426004,277.3162397032833,276.671389293434,275.2629575263971,
47,273.45971697356896,269.62565371731864,275.0874933411603,271.7031411043961,273.376955825894,273.84183736316817,270.673085682051,271.43084471949476,274.62718661350095,274.7858531311389,275.7249891156495,271.86731567887654,272.51557305196377,268.7478440050452,273.8521690652625,265.3036215681986,276.295155666405,275.37843313919205,272.66105509238173,274.26253300643936,276.0360429257376,272.884026665447,267.97329479687664,272.44652961876096,269.98904936406313,278.6864698992178,274.6003171101989,275.36816671291,272.4785612877782,272.84789622569497,274.4181674297828,275.663318441563,273.4927774055424,277.28943161376753,274.63893055501705,273.12979797413766,276.7191012424314,273.4607126695051,273.7002721996323,275.1759608468308,272.2123542324978,272.18804666599624,271.66571809754475,272.61226631965985,270.26337942118676,269.10279637944905,272.7254173966653,275.44054701231653,276.8010054494449,278.3296700375843,271.4268808798715,275.83982903391393,273.5433212292894,275.2994777531146,277.29930623372394,270.73618924351547,276.57528146344634,277.65295826649253,273.2230334916915,276.2165824946931,276.3575826412986,277.5173574341931,270.94069452656504,274.1084211805421,270.64652137977214,272.57583817575863,278.27218456284083,276.66726058568713,275.0709138149264,274.1065132639643,273.7022230276103,271.0710894992472,273.235357443886,277.28148331180694,274.7775316262068,277.88588336600657,276.8910375552497,271.5236668992969,277.3087294762346,278.79460155401864,277.482429346632,276.7341805103892,275.37095590343745,
48,273.7369582915326,269.93163484458194,274.95114759219587,271.54080233009915,273.4069609914169,274.0566960059482,271.02783922522,271.3001669606855,274.5704887144027,275.0771218829159,275.7142210803414,272.003906527662,272.6123464125261,269.2996289526953,273.40069214069126,265.85708950096364,276.3510198979658,275.57469112878994,272.96769629794767,274.6133364037702,276.12984888725185,273.227300273179,268.2641162856538,272.56695410237023,269.8931208027602,278.7968351428819,274.7387932082461,275.29134894561133,272.46414209812315,272.96239078291393,274.06832108288586,275.8397545195296,273.57895011049936,277.1351017727154,274.8341815150208,273.38870509347214,276.9379154580797,273.73769548414555,273.82389151271065,275.1010151524698,272.23141565314984,272.32713523593395,271.57472298419407,272.6051600655807,270.2862081598703,269.0319028590907,272.7660576478818,275.3550949412205,276.90137387663003,278.2519963393042,271.88599451915405,276.01953642461,273.57465311433776,275.40114018619306,277.34372793849195,270.9173228324594,276.8754747767799,278.1130065665549,273.6666673734427,276.19234184473385,276.7050631060099,277.5243873564639,271.16430439408697,274.01137293459857,270.5955197166272,272.83166455946446,278.40137046896,276.85783273903564,275.3177061625213,274.37540626999163,273.79127433025906,271.44547551283665,273.18971569228506,277.4668786590803,274.92925757825424,277.70575344947076,277.1364945505551,271.30334515567654,277.50113339104666,278.78318876230196,277.711189516129,276.7653607415009,275.46585686291616,
49,273.94662112101133,270.2074632668317,274.8555631045964,271.33348720856594,273.41487357594735,274.1987083819999,271.50014032027855,271.30101085123295,274.6175140305133,275.32108101793517,275.67039955460996,272.1769489196828,272.78069873995975,269.8013372807783,273.03128248645413,266.45604862941997,276.37304891960196,275.70929358950127,273.35500126815805,274.9648050792558,276.28510887076584,273.6608401062668,268.6667329521589,272.5657295372192,270.0101480917856,278.92155965169275,274.843499220729,275.2895189510878,272.3422974743461,273.1571473026197,273.7696498369165,276.0066949104454,273.70734894581324,277.0151055448799,274.92432498853,273.5093607433183,277.2725332305883,273.97369912323427,273.8543967474976,275.0181029314242,272.22306156079566,272.5403194001531,271.5093592035563,272.64625086125704,270.3455643444834,268.9959624663574,272.778074733081,275.3377423534914,277.0086420278494,278.18475672467076,272.3482166097813,276.3146609171448,273.4891293307195,275.4071114842215,277.3533912576655,270.88168266807537,277.1993561674485,278.5174593866315,273.89785534375164,276.18478754515286,277.0623336299773,277.55921914579454,271.4774196425975,273.94565026320333,270.52999961228284,272.9420364417746,278.570797449306,276.79150478971997,275.5230018735622,274.5528202735263,273.90882662764454,271.83096076201764,273.14227375696277,277.72203655889746,275.1234674572057,277.54126312281096,277.2280691445022,271.2547792698156,277.4697833317582,278.665527192298,277.858632304631,276.6990003814571,275.49431984320074,
50,274.07050050241673,270.4447034862635,274.88194271116043,271.07211606614936,273.3686477244639,274.2564605889585,271.91652675026006,271.28389710330885,274.69352763817267,275.63778474490636,275.75219305021096,272.35260893235625,272.93126671525243,270.1872192079908,272.6871601417106,266.88330808880903,276.44582683099406,275.8936179439522,273.7941241268287,275.29293151804984,276.44548005639666,273.89417634747855,269.0838079839033,272.52876903953586,270.2145181534407,279.0611487704925,274.98431386387574,275.3246417806797,272.2564943375126,273.16009900114375,273.6007258286646,276.2250788257179,273.83935254067796,276.8731512254284,275.09102356108485,273.45455571656584,277.7124364204501,274.20335336437495,273.86851512823745,274.953861309143,272.26377349929237,272.7203464807805,271.57317345353374,272.6661905015767,270.4566664021305,269.08524839339714,272.78048471304083,275.3000715206831,277.12570051598686,278.1350794335453,272.8307388974577,276.5086152208453,273.4165478020882,275.39220360944444,277.3563026699574,270.68567361508246,277.56574902404327,278.7103078635494,273.96441143026425,276.06111741992834,277.2058367985551,277.73866268186356,271.62666417982484,273.76674816803654,270.3688397151168,272.95963958159666,278.7649641139533,276.7690997380082,275.6744375426085,274.51573975013247,274.00573480572945,272.2863494898289,273.2889084228314,278.0037401828813,275.3135242193962,277.5040928136227,277.2121795830991,271.2699963086099,277.5418829653655,278.5200507808461,277.6957031199516,276.65793601415487,275.5202183372428,
51,274.2213650459687,270.622802885827,274.9230715212889,270.904050058723,273.33673547534926,274.32611987647977,272.04569665295116,271.2518100785854,274.74402900487553,275.90567402804163,275.88088890814015,272.4296643026019,273.1668285940973,270.5413585880554,272.444576190857,267.2234890214464,276.5560979219978,276.072266155082,274.3017996637361,275.4813917489758,276.6691494445548,273.8750976865404,269.47391701217913,272.4159800590219,270.32158969472124,279.1331974909856,275.08878994697966,275.3752263954989,272.2946924757031,273.08004490652786,273.4176212433846,276.50902616060694,273.95218917808813,276.77632361980784,275.32598642202527,273.3379700615743,278.036625056744,274.33322726644894,273.94293452689624,274.9342557971787,272.30198266823686,272.848888614929,271.7584416568526,272.6835788824619,270.6569309534368,269.26762797795016,272.73336123079184,275.21934316176043,277.25892241598655,278.18419509016843,273.3078451101399,276.69559510943316,273.3880075812833,275.4327016977163,277.4076202872176,270.6785422452133,277.8888708829288,279.00806411225705,273.95951612297415,276.0697938526239,277.1773217440243,277.96914036753157,271.6916265874189,273.53871847678056,270.2797043566077,273.0021513756688,278.98556223223284,276.62577598956716,275.79081977232124,274.4220648703248,273.9956609001822,272.68142490686716,273.48371136257526,278.26770731355646,275.4138758354092,277.61909695633983,277.2610050829311,271.4179473700259,277.8644818857349,278.4597561491531,277.4434858374205,276.50322055106716,275.585691693403,
