Date,t2m
1972-04-12,282.5156532818581
1972-04-13,282.53975691463484
1972-04-14,282.40099985870245
1972-04-15,282.1232465247968
1972-04-16,281.98410883753286
1972-04-17,281.9026902866014
1972-04-18,281.83068333440644
1972-04-19,281.7766867836753
1972-04-20,282.15488296900037
1972-04-21,282.3308610741472
1972-04-22,281.7119639190562
1972-04-23,281.07557281382356
1972-04-24,280.69696626209077
1972-04-25,280.3608637659541
1972-04-26,279.938242370829
1972-04-27,279.7923339173034
1972-04-28,280.09581267528046
1972-04-29,281.3854239327567
1972-04-30,282.3620028652988
1972-05-01,282.69992076608287
1972-05-02,283.31201987912806
1972-05-03,284.0809474847256
1972-05-04,284.5012040470109
1972-05-05,284.7171732584635
1972-05-06,284.796141013121
1972-05-07,285.09935975686096
1972-05-08,285.20233478476274
1972-05-09,285.2458160735749
1972-05-10,284.9231831197773
1972-05-11,284.8648075760502
1972-05-12,284.67819236224386
1972-05-13,284.3874793419471
1972-05-14,284.14127939524667
1972-05-15,284.3583002893916
1972-05-16,284.6422221983745
1972-05-17,285.19514895708136
1972-05-18,285.26754581884586
1972-05-19,285.5006125872825
1972-05-20,286.03682890392486
1972-05-21,286.7918949336796
1972-05-22,287.7113215966976
1972-05-23,288.5035302018944
1972-05-24,288.81467356699284
1972-05-25,288.693126524761
1972-05-26,288.74761493389417
1972-05-27,288.87772590162115
1972-05-28,288.6080403869405
1972-05-29,287.76287092830665
1972-05-30,286.60808264204866
1972-05-31,286.36149669828865
1972-06-01,287.0606946560926
1972-06-02,287.71364641014907
1972-06-03,288.19577048724386
1972-06-04,288.91229639297876
1972-06-05,290.0238103063115
1972-06-06,290.9540640024038
1972-06-07,291.54230954795526
1972-06-08,291.81952329083674
1972-06-09,291.5483041840158
1972-06-10,291.2575266631968
1972-06-11,290.8672156700721
1972-06-12,290.601566636082
1972-06-13,290.5859520321801
1972-06-14,289.9914322737809
1972-06-15,289.5000913291624
1972-06-16,289.6307128235534
1972-06-17,289.79120264297876
1972-06-18,290.0971020150097
1972-06-19,290.48634701683403
1972-06-20,290.72178744920444
1972-06-21,290.8343322530334
1972-06-22,290.9410763695126
1972-06-23,291.0587921701508
1972-06-24,291.18280107547076
1972-06-25,291.2154823834206
1972-06-26,291.1742157988496
1972-06-27,291.14610486152844
1972-06-28,291.4968611608931
1972-06-29,291.5776048597399
1972-06-30,291.44554725060095
1972-07-01,291.2844460735391
1972-07-02,291.10612046238265
1972-07-03,290.9300337012434
1972-07-04,291.05193655831476
1972-07-05,291.5277487506797
1972-07-06,292.4215120308565
1972-07-07,293.16408295683806
1972-07-08,292.6004489996494
1972-07-09,291.72779382279504
1972-07-10,290.84301768991094
1972-07-11,290.3182148357014
1972-07-12,289.78769189184834
1972-07-13,289.62593542525184
1972-07-14,289.4781779194926
1972-07-15,290.3780508635245
1972-07-16,291.5457941411616
1972-07-17,292.68161234314186
1972-07-18,293.54776179834164
1972-07-19,294.1687571766612
1972-07-20,294.1280308538304
1972-07-21,294.14630920633726
1972-07-22,294.1774158966847
1972-07-23,294.0673408927498
1972-07-24,293.82482205904444
1972-07-25,293.3986663259429
1972-07-26,292.86205853472694
1972-07-27,292.37831724956357
1972-07-28,291.84955001663377
1972-07-29,291.3944915659698
1972-07-30,291.1404053405091
1972-07-31,290.5714730622567
1972-08-01,290.09636836348875
1972-08-02,289.97577071975877
1972-08-03,290.10518939678485
1972-08-04,290.3456131372696
1972-08-05,290.8245325333032
1972-08-06,291.3724444602435
1972-08-07,292.4405099498483
1972-08-08,293.52010862469234
1972-08-09,294.3385541866987
1972-08-10,294.97018488510184
1972-08-11,295.60921481066134
1972-08-12,296.0238601628677
1972-08-13,295.9894723298348
1972-08-14,295.4579807602879
1972-08-15,294.4686985784398
1972-08-16,292.8409138773824
1972-08-17,291.3313543857672
1972-08-18,290.07995046538747
1972-08-19,288.7107511527372
1972-08-20,287.6090358412746
1972-08-21,287.03548758370533
1972-08-22,287.0159394540193
1972-08-23,287.63965201465203
1972-08-24,288.1458067282652
1972-08-25,288.3010025862809
1972-08-26,288.5529475509029
1972-08-27,288.7782659845038
1972-08-28,288.8600756746509
1972-08-29,288.635741963928
1972-08-30,288.3059926015553
1972-08-31,288.0355746649997
1972-09-01,287.92739666949257
1972-09-02,287.8757581326551
1972-09-03,287.99822841546467
1972-09-04,288.2188166244562
1972-09-05,288.7207331954341
1972-09-06,289.16252544249363
1972-09-07,289.59623824458413
1972-09-08,288.91779257526326
1972-09-09,288.0907979552999
1972-09-10,287.15731464986834
1972-09-11,286.1622932629707
1972-09-12,284.85953664255663
1972-09-13,283.98662525218924
1972-09-14,282.9871987143716
1972-09-15,282.9114396650712
1972-09-16,282.9952833014966
1972-09-17,283.3045111016913
1972-09-18,283.52447196764825
1972-09-19,283.9465708750071
1972-09-20,284.2173674307463
1972-09-21,284.2203331133384
1972-09-22,283.8455850789835
1972-09-23,283.4554006276113
1972-09-24,282.9803346067995
1972-09-25,282.6724856869205
1972-09-26,282.32891778631523
1972-09-27,281.93434372227705
1972-09-28,281.7563003707718
1972-09-29,281.7889670347556
1972-09-30,281.57903449089974
1972-10-01,281.1487563136733
1972-10-02,280.94365873790923
1972-10-03,280.9065719436813
1972-10-04,280.99542728186526
1972-10-05,281.1477736029433
1972-10-06,281.2106272938487
1972-10-07,281.49959578182234
1972-10-08,282.0802498282967
1972-10-09,282.8846537272135
1972-10-10,283.6056405650827
1972-10-11,283.4069734789949
1972-10-12,282.9840722835107
1972-10-13,282.7694220350775
1972-10-14,282.5371550954742
1972-10-15,282.1387199429802
1972-10-16,280.7742137419872
1972-10-17,279.2803608541524
1972-10-18,278.51659988571
1972-10-19,277.82557214310754
1972-10-20,277.72460490355996
1972-10-21,277.9356452466804
1972-10-22,278.19490772289237
1972-10-23,278.86187330532425
1972-10-24,279.93612234933033
1972-10-25,281.18496692922963
1972-10-26,282.26628453740267
1972-10-27,282.82873490441847
1972-10-28,283.0193179623111
1972-10-29,282.95721972119674
1972-10-30,282.8362632444053
1972-10-31,282.43866145654476
1972-11-01,281.8101846883585
1972-11-02,281.5271323626731
1972-11-03,281.3457748916123
1972-11-04,281.015140519474
1972-11-05,280.8799513373183
1972-11-06,280.77684820266
1972-11-07,280.5369665124914
1972-11-08,280.73796154203865
1972-11-09,280.1569515689389
1972-11-10,279.7391850398137
1972-11-11,279.99348332331726
1972-11-12,279.8495124565376
1972-11-13,278.95116326747797
1972-11-14,278.8863751198346
1972-11-15,278.64617551028067
1972-11-16,277.7878894177112
1972-11-17,277.0692088368175
1972-11-18,276.4527072557163
1972-11-19,276.27590137523606
1972-11-20,276.76332399696656
1972-11-21,276.14100473704354
1972-11-22,275.04632859002976
1972-11-23,274.79478840251545
1972-11-24,274.16812804505065
1972-11-25,273.3048434414706
1972-11-26,272.687269944411
1972-11-27,272.4776356456044
1972-11-28,272.7645719758757
1972-11-29,273.5501488765954
1972-11-30,275.10613208812674
1972-12-01,276.75243749374
1972-12-02,277.92555287120103
1972-12-03,278.3727098402086
1972-12-04,278.1635594629979
1972-12-05,278.02621102245735
1972-12-06,278.24303673824545
1972-12-07,277.59090526986034
1972-12-08,276.7971458574791
1972-12-09,275.95621085254265
1972-12-10,275.5212869609232
1972-12-11,275.39606193570427
1972-12-12,274.9653667966962
1972-12-13,273.91974111703723
1972-12-14,273.3500598725818
1972-12-15,272.804934994205
1972-12-16,272.73223284487324
1972-12-17,272.4706085540436
1972-12-18,271.9986810369806
1972-12-19,271.29683442168187
1972-12-20,270.63089827652817
1972-12-21,270.09921309362835
1972-12-22,269.64476879525097
1972-12-23,269.28507453443365
1972-12-24,269.2481046683622
1972-12-25,269.2878685137291
1972-12-26,269.1430896577381
1972-12-27,268.988057119069
1972-12-28,268.9746861719823
1972-12-29,269.2211149446257
1972-12-30,269.4037809826079
1972-12-31,269.6194909623255
1973-01-01,270.0994473970853
1973-01-02,271.02730462489984
1973-01-03,271.8601336915851
1973-01-04,272.4952429467505
1973-01-05,272.8249766590831
1973-01-06,272.72159003512763
1973-01-07,272.4117151057764
1973-01-08,272.0187301915207
1973-01-09,271.7455648904318
1973-01-10,271.57022564227765
1973-01-11,271.2165716262091
1973-01-12,271.26731989933893
1973-01-13,271.4674987792968
1973-01-14,271.3932478349287
1973-01-15,271.7539943373683
1973-01-16,272.04403764773633
1973-01-17,272.43794502006784
1973-01-18,273.0259334578182
1973-01-19,273.2248089130108
1973-01-20,273.42862486227966
1973-01-21,273.7463125152029
1973-01-22,273.55067762437756
1973-01-23,272.6626285091861
1973-01-24,271.50506580618276
1973-01-25,271.002197377411
1973-01-26,270.54937151674824
1973-01-27,270.1632188510545
1973-01-28,270.182867140997
1973-01-29,270.4140938000801
1973-01-30,271.29561818999684
1973-01-31,272.456295809903
1973-02-01,272.9435367793827
1973-02-02,273.21776918963195
1973-02-03,273.30854121057973
1973-02-04,273.51378936208647
1973-02-05,273.81206068101824
1973-02-06,274.297126183143
1973-02-07,274.73134571117356
1973-02-08,274.8194340856084
1973-02-09,274.5753286731985
1973-02-10,274.75851362179486
1973-02-11,274.90028498722955
1973-02-12,274.7015379741515
1973-02-13,274.15704323345926
1973-02-14,273.6001522078182
1973-02-15,273.2278498275813
1973-02-16,273.30622545179426
1973-02-17,273.1784191760388
1973-02-18,273.084971780742
1973-02-19,273.3306836697644
1973-02-20,273.504887954656
1973-02-21,273.2582044217176
1973-02-22,273.1843110807649
1973-02-23,273.09284240946226
1973-02-24,272.74609665643595
1973-02-25,272.12367388267654
1973-02-26,271.62125796363466
1973-02-27,271.5446482228708
1973-02-28,272.2569164234203
1973-03-01,273.01502336774547
1973-03-02,273.9350259522378
1973-03-03,275.0546053372896
1973-03-04,276.0170245607257
1973-03-05,276.4672095889137
1973-03-06,276.29874149084964
1973-03-07,275.7741039681347
1973-03-08,275.2743677830958
1973-03-09,274.6749500093006
1973-03-10,274.11921373304426
1973-03-11,273.62561303442646
1973-03-12,273.38370444049764
1973-03-13,273.615731375558
1973-03-14,274.02028200477906
1973-03-15,274.402832925538
1973-03-16,274.9056732960236
1973-03-17,275.22395285581933
1973-03-18,275.7319018465259
1973-03-19,276.3808409303099
1973-03-20,277.0415830507383
1973-03-21,277.692147726541
1973-03-22,278.4173815381396
1973-03-23,279.06413106953266
1973-03-24,279.9981271373483
1973-03-25,280.85329026442304
1973-03-26,281.2010707086696
1973-03-27,281.5537537515382
1973-03-28,281.90563517699746
1973-03-29,282.2107555123912
1973-03-30,282.5115850539434
1973-03-31,281.8547699757111
1973-04-01,281.1922877943996
1973-04-02,280.83300445891996
1973-04-03,280.8413843846583
1973-04-04,280.8156523652129
1973-04-05,279.96635286100616
1973-04-06,279.2957016941392
1973-04-07,279.6011614118304
1973-04-08,279.52359500647464
1973-04-09,279.36286194071226
1973-04-10,278.48983775827037
1973-04-11,277.57796693459534
1973-04-12,277.7084726186899
1973-04-13,277.7638179793026
1973-04-14,277.91198987576547
1973-04-15,278.05162735823745
1973-04-16,278.2149521824204
1973-04-17,278.26850494272975
1973-04-18,278.4774836166437
1973-04-19,278.60114151392224
1973-04-20,278.9244864327567
1973-04-21,278.70622393150467
1973-04-22,278.86095364189845
1973-04-23,279.32020719758754
1973-04-24,280.2459607246594
1973-04-25,281.16798339396604
1973-04-26,281.99880590194306
1973-04-27,282.7283204466432
1973-04-28,283.76992138314154
1973-04-29,285.0723201765682
1973-04-30,286.19315067053714
1973-05-01,287.26844636686553
1973-05-02,288.34761611882584
1973-05-03,289.43971671638906
1973-05-04,289.8015979585194
1973-05-05,289.6053654597356
1973-05-06,288.75193691602993
1973-05-07,287.9049848060468
1973-05-08,287.3503163096669
1973-05-09,286.1782010815519
1973-05-10,285.067626505981
1973-05-11,284.61009523720094
1973-05-12,284.85318798023263
1973-05-13,284.64111216339
1973-05-14,284.51602742960165
1973-05-15,284.0985392476176
1973-05-16,284.6912849621895
1973-05-17,285.35897067003634
1973-05-18,285.80145386636474
1973-05-19,286.13598230382894
1973-05-20,287.29702099251654
1973-05-21,288.3094167185354
1973-05-22,289.0836767399267
1973-05-23,289.1148635808364
1973-05-24,288.97755795433403
1973-05-25,288.8785155579284
1973-05-26,288.89101267384956
1973-05-27,288.7922684107071
1973-05-28,288.7911309881524
1973-05-29,289.20203318613346
1973-05-30,289.8919578244834
1973-05-31,290.3459041162288
1973-06-01,290.53749425419954
1973-06-02,290.71722836896174
1973-06-03,290.79385364797963
1973-06-04,290.31681091532164
1973-06-05,289.7617038824619
1973-06-06,289.2471980838985
1973-06-07,289.1862447550008
1973-06-08,289.4990025335179
1973-06-09,289.58403289012415
1973-06-10,290.03534785120473
1973-06-11,290.7140751094608
1973-06-12,290.88118556654933
1973-06-13,290.7186090378534
1973-06-14,290.4800207117101
1973-06-15,290.0365283113696
1973-06-16,289.7667776254507
1973-06-17,289.308598333226
1973-06-18,288.9136657714844
1973-06-19,288.7124461638622
1973-06-20,288.81624013600333
1973-06-21,288.6716666308952
1973-06-22,288.82420935997595
1973-06-23,289.2115338783124
1973-06-24,289.77742647164035
1973-06-25,290.63644621573087
1973-06-26,291.44244776016626
1973-06-27,291.8683534279848
1973-06-28,292.35411245045646
1973-06-29,292.78261211241556
1973-06-30,293.0290119324848
1973-07-01,293.1090009640425
1973-07-02,293.07905204130174
1973-07-03,293.2937349312471
1973-07-04,293.4735708830557
1973-07-05,293.77132832174334
1973-07-06,293.65566927172756
1973-07-07,293.2216614663819
1973-07-08,292.89575564206297
1973-07-09,292.5438111692994
1973-07-10,291.9622629466074
1973-07-11,291.80863511082015
1973-07-12,291.7626555166838
1973-07-13,292.15805433783333
1973-07-14,292.7988713861821
1973-07-15,292.8997072771792
1973-07-16,292.7049957387176
1973-07-17,292.9921426738138
1973-07-18,293.2452680986006
1973-07-19,293.0586239322201
1973-07-20,292.46352735805857
1973-07-21,291.3834957360348
1973-07-22,290.5571704906422
1973-07-23,290.22572969429655
1973-07-24,289.6419425098014
1973-07-25,288.9471375182435
1973-07-26,288.6061596992688
1973-07-27,288.55974123329463
1973-07-28,288.9129612961095
1973-07-29,289.593022273137
1973-07-30,290.04904040661484
1973-07-31,290.3217129550137
1973-08-01,290.64641294374564
1973-08-02,291.03307378859745
1973-08-03,291.494396838513
1973-08-04,292.07008613334904
1973-08-05,291.94959837525755
1973-08-06,291.8249739762191
1973-08-07,292.0148773752289
1973-08-08,292.2976245251331
1973-08-09,292.4439975612766
1973-08-10,292.45857121394226
1973-08-11,292.00613738678317
1973-08-12,291.98530260023176
1973-08-13,292.0478417253319
1973-08-14,292.13692398909683
1973-08-15,292.23205029833446
1973-08-16,292.38292294456846
1973-08-17,292.45309302920384
1973-08-18,292.7850407750615
1973-08-19,292.85754249209447
1973-08-20,292.7110853928786
1973-08-21,292.68230597527474
1973-08-22,292.43563809237634
1973-08-23,291.92450342422876
1973-08-24,291.35123004843456
1973-08-25,290.58934037763987
1973-08-26,290.24749297536766
1973-08-27,290.27841465988433
1973-08-28,289.88704270582934
1973-08-29,289.5495516039949
1973-08-30,289.48571341378346
1973-08-31,289.83497457539204
1973-09-01,290.61333546621023
1973-09-02,291.31559535435264
1973-09-03,291.82581773695057
1973-09-04,292.5368109063788
1973-09-05,293.1896538926568
1973-09-06,293.6255712264623
1973-09-07,293.4469452463226
1973-09-08,292.5634628128219
1973-09-09,291.542471414084
1973-09-10,290.4910460531493
1973-09-11,289.4919774541051
1973-09-12,288.5036929623111
1973-09-13,287.84075346447173
1973-09-14,287.50139587178774
1973-09-15,287.6550600380251
1973-09-16,287.8509562845195
1973-09-17,288.2039012419872
1973-09-18,288.63168647961743
1973-09-19,288.4521088652558
1973-09-20,288.05042979481453
1973-09-21,287.67911124316765
1973-09-22,287.00330942454354
1973-09-23,286.38038853236606
1973-09-24,285.5291096334492
1973-09-25,284.8006010509672
1973-09-26,284.6634394048334
1973-09-27,284.28615919399607
1973-09-28,283.8139271718678
1973-09-29,283.95963128058463
1973-09-30,284.2851920215201
1973-10-01,284.64647420247394
1973-10-02,284.7209982400412
1973-10-03,284.756853152544
1973-10-04,284.8848519237923
1973-10-05,285.11925755315644
1973-10-06,285.20067319765195
1973-10-07,284.8994888473343
1973-10-08,284.639908898881
1973-10-09,284.0672030606113
1973-10-10,282.88593021155276
1973-10-11,282.54276194589914
1973-10-12,282.59586633256066
1973-10-13,282.5055412320427
1973-10-14,282.9432790008657
1973-10-15,282.6999821365971
1973-10-16,282.24692219604935
1973-10-17,282.7645563258356
1973-10-18,282.7213167183565
1973-10-19,282.0736829596998
1973-10-20,280.9893829010345
1973-10-21,279.6231705103165
1973-10-22,278.4845320593306
1973-10-23,277.9954953595395
1973-10-24,277.2549612862723
1973-10-25,276.43668776292066
1973-10-26,275.93094755179715
1973-10-27,275.9473375033983
1973-10-28,276.1863249055632
1973-10-29,276.2967539357615
1973-10-30,276.06272692558093
1973-10-31,275.97801392942995
1973-11-01,276.06313170268857
1973-11-02,276.7517775091933
1973-11-03,277.59063340630723
1973-11-04,276.9551741491744
1973-11-05,276.7890091780778
1973-11-06,277.0040236253004
1973-11-07,277.28788416376915
1973-11-08,277.2673779162732
1973-11-09,276.4592524378291
1973-11-10,275.5953618423406
1973-11-11,276.2466447431962
1973-11-12,276.9420821081588
1973-11-13,277.71349773476845
1973-11-14,278.0189212337955
1973-11-15,277.94713897146147
1973-11-16,278.1327203883356
1973-11-17,278.3722451458047
1973-11-18,277.8826497395833
1973-11-19,277.4199782151442
1973-11-20,276.9213670444139
1973-11-21,277.01344126048104
1973-11-22,277.80494527851704
1973-11-23,277.4437291630895
1973-11-24,276.23810026846525
1973-11-25,275.2748379550137
1973-11-26,274.325200678228
1973-11-27,272.7902476551768
1973-11-28,270.57050667228276
1973-11-29,267.93339879521517
1973-11-30,266.0870590489426
1973-12-01,265.0999080671932
1973-12-02,265.29722846733347
1973-12-03,266.0015398521563
1973-12-04,267.22554770668785
1973-12-05,269.068362840366
1973-12-06,270.8014925443209
1973-12-07,271.79661945720295
1973-12-08,272.1784425393129
1973-12-09,271.8425689809051
1973-12-10,271.3292488964486
1973-12-11,271.22957725664634
1973-12-12,270.56978665865387
1973-12-13,269.862790285886
1973-12-14,270.6848538017972
1973-12-15,271.6578560294686
1973-12-16,272.3633823045444
1973-12-17,273.4803939651657
1973-12-18,274.28048583090083
1973-12-19,275.3377521221454
1973-12-20,276.709712772579
1973-12-21,277.43167594937614
1973-12-22,278.28149056347297
1973-12-23,278.9473186115642
1973-12-24,278.5372422885546
1973-12-25,277.7521287408067
1973-12-26,276.9123350709349
1973-12-27,275.9402460231013
1973-12-28,275.0323586935525
1973-12-29,274.1085455478766
1973-12-30,273.4938490871108
1973-12-31,273.3105816404461
1974-01-01,273.4423470409799
1974-01-02,273.5523465893644
1974-01-03,273.73816007397545
1974-01-04,273.7855715349917
1974-01-05,273.9318212711768
1974-01-06,274.0590562086839
1974-01-07,274.0071158496452
1974-01-08,273.72028124463424
1974-01-09,273.60338494716547
1974-01-10,273.33663135570487
1974-01-11,273.14661617069453
1974-01-12,272.98783086420417
1974-01-13,273.103511824276
1974-01-14,273.37865707900494
1974-01-15,273.67464773995533
1974-01-16,274.1974215664706
1974-01-17,275.10638841342575
1974-01-18,275.49677039066074
1974-01-19,275.70673199887676
1974-01-20,275.4799117203597
1974-01-21,275.29315979227476
1974-01-22,275.2177357656178
1974-01-23,274.6269374749599
1974-01-24,274.0687061351734
1974-01-25,274.1101655505952
1974-01-26,274.16506354363406
1974-01-27,274.5743123148824
1974-01-28,275.1316567445412
1974-01-29,275.74549491239554
1974-01-30,276.67001767560237
1974-01-31,277.34482146881436
1974-02-01,277.780289422898
1974-02-02,278.1647866497109
1974-02-03,278.5468375516898
1974-02-04,278.21671840122764
1974-02-05,277.6406896123082
1974-02-06,277.20793638124564
1974-02-07,277.1282755533854
1974-02-08,277.3375296680045
1974-02-09,277.92513803335333
1974-02-10,278.00197648827407
1974-02-11,278.46317925645315
1974-02-12,279.1575767880394
1974-02-13,279.4032271947616
1974-02-14,279.3960152091561
1974-02-15,279.30664777930406
1974-02-16,279.037362458505
1974-02-17,278.92210874452695
1974-02-18,278.7784712236006
1974-02-19,278.34505174797533
1974-02-20,277.99354670597955
1974-02-21,277.7002518762162
1974-02-22,277.2840117849273
1974-02-23,276.5046722076751
1974-02-24,275.91222518529645
1974-02-25,275.3614544431805
1974-02-26,274.95670662345464
1974-02-27,274.559344281207
1974-02-28,274.11664354932174
1974-03-01,273.74658080160395
1974-03-02,273.99963233584447
1974-03-03,274.0924830174708
1974-03-04,274.3513721284412
1974-03-05,274.41613221779846
1974-03-06,274.56318055317075
1974-03-07,274.51677393651266
1974-03-08,274.53535064585475
1974-03-09,274.3749553973858
1974-03-10,274.40054913754864
1974-03-11,274.5887181767614
1974-03-12,275.11712769448974
1974-03-13,275.7377525022178
1974-03-14,276.5980283855955
1974-03-15,277.7146267733731
1974-03-16,279.08448674128607
1974-03-17,280.3510477254679
1974-03-18,281.5663846753019
1974-03-19,282.65377617580987
1974-03-20,283.48861247191934
1974-03-21,284.188725733495
1974-03-22,284.34100766583674
1974-03-23,284.318374018966
1974-03-24,284.4278805910886
1974-03-25,284.2130202967605
1974-03-26,284.03300917628917
1974-03-27,283.927979521699
1974-03-28,283.70048595610115
1974-03-29,283.3624117784884
1974-03-30,282.92008653577864
1974-03-31,282.3485106304015
1974-04-01,281.993413904211
1974-04-02,281.6512927380237
1974-04-03,281.45148632901925
1974-04-04,281.49130472595436
1974-04-05,281.91933108598755
1974-04-06,282.22697376069567
1974-04-07,282.68516445509243
1974-04-08,282.7376867720495
1974-04-09,283.0403090256911
1974-04-10,283.1283563746637
1974-04-11,282.42348673055454
1974-04-12,281.8746169093764
1974-04-13,281.13204810732884
1974-04-14,280.37980936909764
1974-04-15,280.01865775419236
1974-04-16,279.46123295039916
1974-04-17,279.2930592966603
1974-04-18,279.7157380380036
1974-04-19,279.8609891898466
1974-04-20,280.3966493711367
1974-04-21,280.7506665799207
1974-04-22,280.9027094020075
1974-04-23,280.95976799486317
1974-04-24,281.0535783593034
1974-04-25,281.3544010819096
1974-04-26,281.88833137484255
1974-04-27,282.37315653706645
1974-04-28,283.0040204952924
1974-04-29,283.6593864916008
1974-04-30,284.30045561738063
1974-05-01,284.35487818455954
1974-05-02,284.2735609117445
1974-05-03,284.1314039963942
1974-05-04,283.7815331539391
1974-05-05,283.280773791638
1974-05-06,283.0851642762348
1974-05-07,282.9868664863782
1974-05-08,283.36271136496964
1974-05-09,283.86762313004374
1974-05-10,284.3986623016469
1974-05-11,284.96049784566014
1974-05-12,285.3039108108688
1974-05-13,285.5221891857329
1974-05-14,285.72150172418725
1974-05-15,285.94770282004777
1974-05-16,286.3138991135817
1974-05-17,286.7123437678857
1974-05-18,287.22372660095436
1974-05-19,287.80736477471095
1974-05-20,287.68328287313267
1974-05-21,287.17809399056347
1974-05-22,286.656741411258
1974-05-23,286.33700639773633
1974-05-24,286.11008450574485
1974-05-25,285.72501292246164
1974-05-26,285.7364484067365
1974-05-27,286.61707314292147
1974-05-28,287.77962485512535
1974-05-29,288.4949294988052
1974-05-30,288.814457372868
1974-05-31,288.9942797985706
1974-06-01,289.59361015571346
1974-06-02,290.0105237576551
1974-06-03,289.9650503305288
1974-06-04,289.4647644937256
1974-06-05,289.0220706925724
1974-06-06,288.66308705536
1974-06-07,287.54730045751774
1974-06-08,286.5054615286244
1974-06-09,285.43902140746627
1974-06-10,284.5921090932993
1974-06-11,284.66478385506093
1974-06-12,285.13793106917495
1974-06-13,285.60729142073745
1974-06-14,286.74644755269145
1974-06-15,287.4259593250987
1974-06-16,288.13021079262535
1974-06-17,288.8668141347585
1974-06-18,288.997070424286
1974-06-19,288.8756233187386
1974-06-20,289.00040768354364
1974-06-21,288.88915702624195
1974-06-22,289.04818256084735
1974-06-23,289.38993013822113
1974-06-24,289.70020693824404
1974-06-25,290.0311519636776
1974-06-26,290.2174565241887
1974-06-27,290.31256997803627
1974-06-28,290.81972260527556
1974-06-29,291.1033329666752
1974-06-30,291.11663796002176
1974-07-01,291.0250403994606
1974-07-02,291.1933799436241
1974-07-03,291.7314247438759
1974-07-04,291.56302461170014
1974-07-05,291.03065485133357
1974-07-06,290.7241671495822
1974-07-07,290.7735420199104
1974-07-08,291.0006046504765
1974-07-09,291.3791851560712
1974-07-10,291.79392697959594
1974-07-11,292.57310893858744
1974-07-12,292.9158085973271
1974-07-13,293.3651891016698
1974-07-14,293.8421067457933
1974-07-15,293.4627478742774
1974-07-16,292.51152278914117
1974-07-17,291.41683904067935
1974-07-18,290.4450500264709
1974-07-19,290.19774239229196
1974-07-20,289.8816693763593
1974-07-21,289.4897315615699
1974-07-22,289.2549909095624
1974-07-23,289.4093549679487
1974-07-24,289.8321750067966
1974-07-25,290.4444280491644
1974-07-26,291.08945529364837
1974-07-27,291.5579441615513
1974-07-28,291.8901024004478
1974-07-29,292.87509032308833
1974-07-30,293.88669259207586
1974-07-31,294.65264445434116
1974-08-01,295.2354850349845
1974-08-02,295.4068992530906
1974-08-03,294.9073883168426
1974-08-04,294.2831037472456
1974-08-05,293.8115697169042
1974-08-06,293.0991081265739
1974-08-07,292.27138790368156
1974-08-08,290.87673368908105
1974-08-09,289.9539559053414
1974-08-10,289.84005547268487
1974-08-11,290.1912594749814
1974-08-12,290.7773255288819
1974-08-13,291.66927429869935
1974-08-14,292.5781490339901
1974-08-15,293.9320237156236
1974-08-16,294.9688520606184
1974-08-17,295.7704573970138
1974-08-18,296.00643797933833
1974-08-19,295.5060472872667
1974-08-20,294.7286684364626
1974-08-21,294.0005569178543
1974-08-22,293.2202920878763
1974-08-23,292.4190625760145
1974-08-24,291.7511395464887
1974-08-25,290.8138530577495
1974-08-26,290.5725448664291
1974-08-27,290.3654023893587
1974-08-28,290.1909003065619
1974-08-29,290.1539631937886
1974-08-30,290.30161562070737
1974-08-31,290.49735682001915
1974-09-01,290.63041424314616
1974-09-02,290.18399640317364
1974-09-03,290.07316684373563
1974-09-04,289.5545040591732
1974-09-05,289.2119930952023
1974-09-06,288.9654492947645
1974-09-07,288.5667667598515
1974-09-08,288.3283931746151
1974-09-09,288.4786191388364
1974-09-10,288.4138759291652
1974-09-11,289.03337158650265
1974-09-12,289.4598004128033
1974-09-13,289.6602567456144
1974-09-14,289.7495394416781
1974-09-15,290.16212088895804
1974-09-16,290.25676484160374
1974-09-17,290.02384216532164
1974-09-18,289.30498015574915
1974-09-19,288.6722992278717
1974-09-20,287.6944223480784
1974-09-21,287.0184905223357
1974-09-22,285.8750475090502
1974-09-23,284.93817719959077
1974-09-24,284.3017790518401
1974-09-25,284.183853876023
1974-09-26,283.9627940418956
1974-09-27,283.64832202506153
1974-09-28,282.98875108655994
1974-09-29,282.42801384000114
1974-09-30,282.05755928235175
1974-10-01,281.86659168061755
1974-10-02,280.92637416294644
1974-10-03,280.04347223414607
1974-10-04,279.6040504092262
1974-10-05,279.32913800473614
1974-10-06,279.3984930576422
1974-10-07,279.3126017252604
1974-10-08,278.9737368852664
1974-10-09,279.1644109369634
1974-10-10,279.25033725836334
1974-10-11,279.20416494516223
1974-10-12,279.11123176546755
1974-10-13,278.9125660208118
1974-10-14,278.6471032222985
1974-10-15,278.6308195791838
1974-10-16,278.6330270173348
1974-10-17,279.0048704042539
1974-10-18,278.7643111791366
1974-10-19,278.7300440749842
1974-10-20,278.8841648870335
1974-10-21,279.20272670648035
1974-10-22,279.3821316114712
1974-10-23,279.3080533764738
1974-10-24,278.7593642014723
1974-10-25,278.91026613563844
1974-10-26,278.63035499656587
1974-10-27,278.19129468757154
1974-10-28,277.54827020107166
1974-10-29,276.9688328334263
1974-10-30,276.48376543093946
1974-10-31,276.3390726501688
1974-11-01,276.2748162685296
1974-11-02,276.45073903960616
1974-11-03,276.6681555444067
