Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
11,6.956875327756897,6.738145794974701,8.213917216968015,8.313679555776291,6.849828544611087,8.645132793053302,6.663650159677472,9.935677070786042,7.420439985330589,8.370563218652727,9.990437072783571,7.750737448708758,7.304796737049147,7.281551055769903,9.605638301187124,8.455248856203752,8.374875024468421,8.827006696752763,9.281773639406763,9.164765924102573,8.66540520538949,8.845544564919393,7.48624421594122,7.042016361179648,10.060360148555343,9.025731448818526,8.670038307048834,8.09235659744019,8.711733205722329,9.646537931689998,9.415920895556035,10.730398175294484,9.833255955931419,10.607441199231719,9.288698550982353,8.826189429382158,10.213320710068743,8.57608581461191,10.14711559570452,9.184607777188635,7.710608300314876,8.300173861783009,9.155362016466196,9.262731239744575,8.870870735075055,8.8049087507377,7.836179548624736,10.896814354230699,8.217714379744752,9.4756326602757,8.08076742212529,8.21123807166694,7.656847336203073,10.157907917450437,8.594743654576607,10.097385977987184,9.757636534235667,9.11132954027834,8.496526917573433,7.880772615441158,10.64909035962086,7.933962030739482,8.963306240496289,7.912932347830427,6.775951153242874,7.237198099612989,9.972623300231671,9.068255183775918,9.875242442982495,8.712734430665076,8.29020435051439,7.93036218178578,9.817622308121756,12.256686803521905,9.45275492686191,10.046707959273323,7.516803322092933,10.211176490122254,8.447824323713505,9.539906643879117,10.837238084573414,8.872447511637697,10.374909081946104,
12,7.030731466949963,6.712295448043458,8.20894058780943,8.224034029929365,6.750275149972763,8.642581579363512,6.7337762548323195,10.01308421459254,7.215327705140373,8.430535707116979,9.977470613117227,7.817356774665669,7.319865526046609,7.252561461930518,9.42355684795115,8.368471620111919,8.386427873821507,8.792108291184617,9.201766964817008,9.099845162556422,8.60865257797546,8.695807728961817,7.4824467377283845,7.003147086259346,10.022413523069897,9.161316782148408,8.550139879168158,8.089557005909121,8.679369744857654,9.61910163298932,9.417643638857777,10.713187260004393,9.76740973223253,10.657229167566225,9.293492586786078,8.825717661650355,10.305541458426529,8.692028424478268,10.13262156244585,9.274015611838573,7.771051142435207,8.154310300701955,9.204454110419364,9.267098395250184,8.791969147736708,8.731502652719474,7.992019719514289,10.911243865549089,8.147089999580945,9.540045730553539,8.061620571023028,8.300478511620291,7.598901215247018,10.182221361397195,8.67197933884517,10.076605312610784,9.732041215610986,9.006225764926816,8.433763824926299,7.748779910960685,10.549551089304043,7.988255964702496,8.862097211122613,7.858859217733133,6.85121148737001,7.090561517550697,10.00644923589369,8.987988295400779,9.709732409684083,8.735958356925448,8.343392791343167,7.731824333099519,9.881036961264046,12.353233440225994,9.488821911380892,10.035182143821093,7.553518796929195,10.036703473632704,8.507342481573072,9.573888453378954,10.756326759197272,8.924237639225547,10.426033863654503,
13,7.136098707759516,6.625638783003113,8.187917544041024,8.12450592820511,6.6788809515939835,8.660434407865164,6.7678392501176035,10.019375258506273,7.008385779628137,8.498839034408821,10.028606690895462,7.88926292277525,7.209321231539383,7.319729856655046,9.276626235349383,8.31595951777238,8.378904718769455,8.673697928963414,9.021483993520253,9.05695008560107,8.537816143777503,8.642885322578818,7.409609952409912,7.0421626514725055,9.954935751326097,9.233147958187859,8.44218517512321,8.16924761483127,8.63200454884289,9.56097768925478,9.407822618368245,10.77994736586864,9.684894226137558,10.691965256282492,9.394640275939967,8.802578462478042,10.463763948046093,8.764455124028043,10.17516998179373,9.275288435529891,7.738959488070979,8.163577761255226,9.15995060580776,9.252002319201246,8.617984032019592,8.627053184737775,8.119156525835564,10.998316345218853,8.120615372992503,9.46780797296735,8.02672049842897,8.43977490950653,7.587427377951351,10.136136685814764,8.771071157619803,10.048128207073638,9.718642653087048,8.995539997945869,8.32691974948564,7.737071736964321,10.383254801740964,8.087510885737332,8.718248639000521,7.808367043896451,6.9908706680372426,7.027129345804065,10.128555410596793,8.943482293858153,9.58133826204687,8.75199026418063,8.469780586205797,7.643354222873722,9.92135368449791,12.423317901824593,9.388623654115797,10.08272311856838,7.620122840345382,10.0277861154796,8.480352944714426,9.49068986151889,10.640457286910884,8.772550684807431,10.469263436965655,
14,7.3218430147896605,6.572310065261052,8.209212802497717,8.059991553983252,6.628620017722356,8.646438701506572,6.828911504859732,10.014442549377192,6.886304447760147,8.505475145069779,10.045766659171804,7.973743695479174,7.156540721191384,7.340820947831897,9.193725599767582,8.185089323840355,8.391013529181432,8.697489693115719,8.792567743529489,9.051485101432046,8.493872479863306,8.681190679332898,7.39336425554557,7.025162300776914,9.872205237973484,9.326372071944048,8.384288305693087,8.239002633465594,8.592216165189033,9.555081515013544,9.407077288617604,10.759621306896811,9.741078380478086,10.75276590926951,9.518277741821436,8.735493342282144,10.563353011366598,8.743083448558357,10.237492686362266,9.146315467011885,7.634386186341169,8.170062528532462,9.142507096006371,9.266486279149674,8.44376332452188,8.563869319076346,8.184994757952134,10.961503579968312,8.107915795014755,9.37002277509562,7.971944843685492,8.59510618300436,7.506109740614841,9.967905205956724,8.832102864767734,10.054468101641369,9.646253623271901,9.106804508178762,8.23620463981003,7.700950804704776,10.298915406744637,8.201663583704983,8.646221382069758,7.749639106227751,7.038984177191752,6.991004846586105,10.198348165510481,8.905730807114772,9.437065232396376,8.737966023958649,8.614770650162122,7.474602445928727,9.87854627302185,12.460710554375474,9.231469081499437,10.080510631836278,7.6064361400993095,9.953923260779781,8.494166713344194,9.490860790302396,10.547089275716484,8.655796934246467,10.41783403939387,
15,7.502408801933055,6.543787123927453,8.130423638488928,8.041405509679745,6.637449889986793,8.618803251436049,6.888050026180064,10.018971816889126,6.82525386014572,8.500365121167166,9.981629212196257,8.057456560323299,7.060944836447348,7.297980068761193,9.092032404094246,7.93860038291912,8.401066907066516,8.693074391488521,8.675054277327444,9.059396761112126,8.499092811694313,8.70890754458783,7.363273184306484,7.013081467016348,9.759771265468462,9.442938843410825,8.372162076193227,8.348668402511064,8.580149210616788,9.53819039550435,9.431564887865797,10.792638567627453,9.8285162114155,10.897689428786462,9.604629930401611,8.749162619231178,10.637848041597762,8.64239824554809,10.322186662801027,9.057273681146752,7.454847158680147,8.162794044209209,9.135000136981947,9.279124965282888,8.36388078794203,8.459746179083607,8.221974990857955,10.962753921960172,8.142675974831054,9.281289659612767,7.917327889828885,8.744645516077679,7.495017729821752,9.83915395980224,9.024271308097985,9.97763323959256,9.59026932924322,9.197320029935,8.13383242020641,7.625994341921636,10.143484777540358,8.350284039648503,8.522095755199867,7.7865680960759045,7.047303300236594,6.983693612879593,10.227987438853722,8.89669441876165,9.268970898140775,8.71933152666609,8.738421204912909,7.3321565679764245,9.752076700386153,12.483785021550618,9.125483849310184,10.136646068010975,7.568186295488493,9.81090757314675,8.536297470744593,9.427551924555981,10.401287154672326,8.574879368797678,10.293208303647965,
16,7.634959560124099,6.495536439305547,8.005758887080898,8.044559059998928,6.662891097006652,8.64189383286095,6.9602668989401195,10.091721876672759,6.7488066068763946,8.4053542462654,9.971205483970145,8.028440687324682,7.100612134330159,7.286824327349011,9.016927435499323,7.791494741716422,8.429276173632905,8.72532204666675,8.51816555245076,9.039019354956148,8.509760973181931,8.71079317107327,7.304208134392221,7.041058926183469,9.518485930748676,9.47171875056523,8.351075899605995,8.47509061473415,8.580731699976816,9.559069074467985,9.507078691509003,10.795941369079552,9.787381160655109,10.967493195852445,9.592944342531844,8.694368346191446,10.647200370045358,8.602513341655147,10.320783877633309,9.02535989816673,7.27680470408287,8.151561001059687,8.98514925155784,9.185879683985636,8.290905461886592,8.404520640808176,8.257142162212759,10.921475068517672,8.199189896240812,9.245163624654452,7.849402149618549,8.802931312053532,7.468882606178836,9.728185283731845,9.11909199913493,9.837253099081146,9.628743293932779,9.272348018893178,8.05692822665615,7.657955472085495,10.161970027408064,8.47394915667338,8.403246215433072,7.8505245630056635,6.971612792147363,6.981357210220636,10.223882131087475,8.893395218742953,9.05886218251176,8.718620515360758,8.857339589221983,7.21142647155146,9.71082002087369,12.589818164649857,9.015140238906618,10.209051641810587,7.588502604553509,9.771902300821427,8.556322206514832,9.317880711870167,10.22513089209056,8.59536845937603,10.079017397634821,
17,7.791566602569411,6.3550373317314435,7.9675974357323565,8.013342207898209,6.690794449786571,8.568983926097602,7.053361809669598,10.137268726842752,6.743511027576243,8.373463057429413,10.064874187343609,7.949182827265236,7.074493133255091,7.3256686447848285,9.028111011153161,7.631025811963445,8.413806488053947,8.765146361874553,8.376206229794372,9.019371652462846,8.418668787336088,8.768330698205723,7.355131720384163,7.169903777837253,9.26503111114518,9.4292530763946,8.275117780241258,8.589752105566172,8.538290944005222,9.532054303322784,9.598945445300853,10.788642038262758,9.738835309923772,10.972770091915091,9.531086908763776,8.591807704354697,10.534515451112181,8.641532659831295,10.37508892336529,9.028303394502029,7.175384239721518,8.193653158201496,8.785416809437205,9.060670679584678,8.063800802046435,8.40828042222753,8.372899709353181,10.787569524661592,8.290711427145819,9.032304453068093,7.827763827972524,8.917950418627829,7.421002970317073,9.640825426142573,9.227724704986965,9.713948649436098,9.571204242484818,9.32916852234291,7.988327849056602,7.776319460840775,10.16502640486866,8.614921372795667,8.283040454077993,7.856565044726981,6.853576621422,7.14360925924783,10.098142103469389,8.855053971424079,8.92023189276294,8.788285435323406,8.983449890614558,7.145097470273487,9.671310436830845,12.787925393103352,8.941380749033398,10.20195223484384,7.635613370863718,9.858298894786795,8.55032108049525,9.230597620303014,10.179990650927035,8.643211947513658,10.019717896771361,
18,7.894716240819536,6.247243926624332,7.872166358457488,7.969665033519645,6.572597003073289,8.48685042228755,7.131168632509329,10.133807616055439,6.725408083052633,8.382840559531683,10.100443288326865,7.882394288958197,6.993930234434025,7.312065857255494,9.162956699697649,7.5195248793934315,8.446775286775921,8.883512635599821,8.291662490332813,9.116802169475902,8.27181255932664,8.76570144757948,7.412892765986815,7.343567120121929,9.040764261264169,9.376652586204557,8.24577719095927,8.64167523794988,8.380732197779576,9.398968253330104,9.707135760318137,10.79545712681466,9.67755016953868,11.055360366236819,9.445308604476933,8.62033168585073,10.376296864481922,8.730669645764037,10.425840530690149,9.031508562193041,7.087798937221894,8.13943570017965,8.558579244349072,8.9225003095974,7.896621569308378,8.359428847021494,8.432845574910523,10.584942022959392,8.325407491004883,8.883078754273921,7.770300007858613,8.862699215930267,7.407544026659437,9.520028719635459,9.244366256867,9.577426070323156,9.462019152153236,9.220587582085102,7.9745027244266415,7.690519426339011,10.200300473132621,8.741746511816126,8.207211413670109,7.810346759733608,6.843320763326583,7.2574542327907325,9.996139237438745,8.820840781253143,8.825189478861379,8.940900069517767,9.088025788591409,7.20220554050351,9.642884962796263,12.966860814272932,8.83002717006903,10.212187027921193,7.6823359036355425,9.989833779072452,8.504519516402507,9.228966898154493,10.142480198552299,8.683485547350754,10.134907139104273,
19,7.997108859993822,6.17695205549374,7.721738086973434,7.894238955686953,6.515064664125543,8.3684305373537,7.224906503076863,10.136616019753662,6.70723075213278,8.284819057980924,10.18344689177184,7.823830859507769,6.993551069420394,7.213966410768387,9.323756132069732,7.498342304632613,8.560280317717012,8.963816302972162,8.209101029482646,9.213300491491754,8.174519414609097,8.736629955805665,7.442460321939108,7.396044432590769,8.837952783198956,9.38846900684586,8.225715516043492,8.612031544091673,8.322891832249864,9.341705362653471,9.763425695540374,10.870340872031395,9.592120950188946,11.147639374714933,9.440135292317397,8.691273801213505,10.273796725643939,8.756766555889557,10.424103725001611,9.014751624940773,6.968520343729607,8.11893269393363,8.48706453965962,8.746909690634851,7.680979965764367,8.37059631273495,8.408351622243146,10.456532091090239,8.34765432320908,8.729272540099686,7.783565993617692,8.777177598607697,7.418420039840785,9.398499226560109,9.310934530481063,9.494039574958236,9.343507436279893,9.08389817450717,7.910918318258208,7.517762060724622,10.173742125644658,8.875539987214527,8.184124192353707,7.779409135174682,6.831074981390804,7.333847754890551,9.968535126132492,8.808084962046312,8.699271021544709,9.089278400119687,9.175057422819135,7.226969494043955,9.625464257797107,13.026315110628722,8.68443111353133,10.302013116305794,7.698934406680989,10.110469639827445,8.443055793185755,9.155162323418162,10.09223338338997,8.749884552793276,10.159892360720129,
20,8.06683238031685,6.079205031853958,7.543240701565978,7.708125695955759,6.4515327307896335,8.301415223391832,7.335421998543918,10.127342264909812,6.746419637230275,8.190964217945627,10.245241967406079,7.792469580266696,7.03002380187294,7.031782778885846,9.322734530205587,7.399562899482105,8.5670114546676,8.931778820936998,8.02709754353163,9.33419409154994,8.084037486120852,8.740087718310201,7.574124586537087,7.430891880922931,8.726011198075092,9.425612080342733,8.175459114229444,8.637442611555635,8.408345315475433,9.27499465954409,9.819301804457957,10.93310220805774,9.546777275541642,11.126116234196893,9.463759994496815,8.784528455998828,10.2256103132191,8.867618076537727,10.43077785034749,8.97797906012934,6.862091654987584,8.224821331321618,8.418772437383067,8.61726956179083,7.539111891981433,8.429011286081714,8.55169257455235,10.351286168156577,8.501279938165858,8.658080880658975,7.821663847236184,8.647287108207662,7.4267854957632675,9.207728629054117,9.21795533624403,9.531245606593998,9.125612501914686,8.926937820832235,7.881032891512017,7.524156248985394,10.171942123098,8.927633883623377,8.191168659121212,7.779693809764232,6.860519756785758,7.3862127765180094,9.98902358974715,8.8065589233926,8.611493323369405,9.31331775528185,9.160725580338122,7.329452304391112,9.638736979607625,13.087087951522257,8.59682841098524,10.359310221802343,7.71376157994529,10.142670889069123,8.35946073918946,9.022424178546395,10.042739991782943,8.900685111431075,10.134051940981308,
